Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	LOEUF	Synapse localization	Autism susceptibility
CELF3	ENSG00000159409	CUGBP, Elav-like family member 3 [Source:HGNC Symbol;Acc:HGNC:11967]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.326451014928571	0.212374368518519	0	0	0	5.54404328604192	5.5056321484987	7.3187958522628	6.0410217064577	5.44451799301967	5.44827987730626	0.107607799191344	0.054933720710169	0.222966404632754	1.08690910277554	3.22733830542599	0.392	0	0
CELF4	ENSG00000101489	CUGBP, Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	7.48232613928571	7.63382496666667	0.0358333333333333	0	0.0437894725	4.89990066360117	4.42091688337651	6.4852150768122	5.71482797407078	4.52947115987626	5.35889906383507	0.396161681617143	0.118417321127096	0.10451252220107	0.301527030303757	3.24305240675434	0.231	0	1
CELF5	ENSG00000161082	CUGBP, Elav-like family member 5 [Source:HGNC Symbol;Acc:HGNC:14058]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.06497675	4.75982365925926	0.24021465	0.11146902	0.166041455	4.6816797632557	4.79443146296895	5.91328198318617	5.4612731578431	4.53384986540883	5.00409234593835	0.12504308454617	0.580621323526798	0.74190348449413	1.05632537585888	3.08335840656306	0.204	0	0
CELF6	ENSG00000140488	CUGBP, Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.13871631071429	1.16513494481481	0.205690313333333	0	0	3.41353451043809	3.34555605092306	5.17755308699638	4.44652092029319	3.31667723983974	5.02686643949024	3.54593131310609	0	0	0.00898517599931421	0.185979562229645	0.645	0	1
CHD1	ENSG00000153922	chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]	1	PF13907|PF00176|PF00271|PF00385	SNF2_N|Helicase_C|Chromo	SNF2 family N-terminal domain|Helicase conserved C-terminal domain|Chromo (CHRromatin Organisation MOdifier) domain	4.08408039285714	2.67927473888889	0.398207376666667	0.986637	0.299225507	2.00447262793492	2.06576185534639	4.40668291865498	2.20318235886463	2.07425537495458	2.26337700522394	3.95095358574373	2.77573338430959	2.5339534709991	2.50616415032309	1.40363689901657	0.162	0	1
CHD1L	ENSG00000131778	chromodomain helicase DNA binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:1916]	1	PF00271|PF00176	Helicase_C|SNF2_N	Helicase conserved C-terminal domain|SNF2 family N-terminal domain	3.9130746	1.74626333037037	0.92336449	0.044715304	1.0158259	4.14581601247234	4.21332006081549	5.7718868986969	4.29226640896843	4.24522943029333	4.2940251696767	4.7899274388164	3.34497592082066	2.84820051004357	3.00907000129976	1.11488108767462	1.299	0	0
CHD2	ENSG00000173575	chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]	1	PF00271|PF00385|PF13907|PF00176	Helicase_C|Chromo|SNF2_N	Helicase conserved C-terminal domain|Chromo (CHRromatin Organisation MOdifier) domain|SNF2 family N-terminal domain	7.13663111428571	6.73952292037037	6.65637006666667	2.1235232	2.4808842	3.32827064683362	3.54652409490848	5.12176350137704	3.70394232156809	3.35921050213637	3.64048211169989	4.72569753694686	1.53656626018628	1.73687389257331	1.75978371203823	1.77061815427352	0.07	0	1
CHD3	ENSG00000170004	chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]	1	PF00176|PF08073|PF06461|PF00271|PF08074|PF00385|PF00628|PF06465	SNF2_N|Helicase_C|Chromo|PHD	SNF2 family N-terminal domain|Helicase conserved C-terminal domain|Chromo (CHRromatin Organisation MOdifier) domain|PHD-finger	3.22884396803571	2.48560592557407	0	0	0	5.24433909619707	4.78972925137577	5.67049338355314	5.96009694981721	5.15044188416491	5.3088668598318	5.83217608315754	0.84713673999598	1.88778386132854	2.78246066221926	2.90598946172777	0.147	0	1
CHD4	ENSG00000111642	chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]	1	PF08073|PF00176|PF00628|PF06465|PF08074|PF00271|PF06461|PF00385	SNF2_N|PHD|Helicase_C|Chromo	SNF2 family N-terminal domain|PHD-finger|Helicase conserved C-terminal domain|Chromo (CHRromatin Organisation MOdifier) domain	2.08911354982143	0.993275696111111	1.15974408666667	0.2177087	0.43331617	4.87268103575632	5.23642947517411	6.332117131094	5.18107471458314	4.90999385894753	5.07992845765867	6.34903613232184	4.72924943118979	4.89804222216425	4.93732560174446	3.71803439213083	0.156	1	0
CHD8	ENSG00000100888	chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:HGNC:20153]	1	PF00176|PF00385|PF07533|PF00271	SNF2_N|Chromo|BRK|Helicase_C	SNF2 family N-terminal domain|Chromo (CHRromatin Organisation MOdifier) domain|BRK domain|Helicase conserved C-terminal domain	3.92391823035714	2.37374953407407	0.42417676	0.15955596	0.25645769	3.10105163018892	3.38633985584166	5.30633516019798	3.7938646775602	3.17043786850811	3.48407366617604	4.48555563347727	3.34279936994581	2.95552362358275	2.94762695674553	2.54107619433627	0.082	0	1
CHERP	ENSG00000085872	calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930]	1	PF04818|PF01805|PF01585	CTD_bind|Surp	RNA polymerase II-binding domain.|Surp module	0.204450201464286	0.0947145653333333	0.00767031566666667	0	0	3.37319299116027	3.37761035099633	5.43497843479086	4.24167241857339	3.41937034252815	3.61092443242221	4.86070958414778	1.75181803345546	1.53581905069237	1.38831245998059	1.03837245886626	0.062	0	0
CIRBP	ENSG00000099622	cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.31074716071429	5.89846577037037	6.95927786666667	1.8962989	6.588195	6.51111061044567	6.54315017054349	8.50847024985047	6.72429555650462	6.43819635813967	6.86994541394296	7.50636709290306	3.12408472553044	3.66041068035691	3.92107783213296	4.16152521713788	0.598	0	0
CIZ1	ENSG00000148337	CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]	1	PF12171	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	2.21727485053571	0.952748466851852	0.343660525333333	0.03914591	0.241746535	4.26615686364662	4.35728103400627	5.98635973459837	4.94028422900907	4.18160351000558	4.32089619898637	5.48984474998779	1.76542425630133	1.92916146280244	1.95932901775795	1.61114826043196	0.4	0	0
CMTR1	ENSG00000137200	cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077]	1	PF01728|PF01585	FtsJ	FtsJ-like methyltransferase	1.06872544928571	0.586384775925926	0.117199425666667	0	0.028078947	3.50105692365951	3.72801844561537	5.62965095813125	4.42755253999909	3.63143027830917	4.1838596454375	5.21393823789682	2.3699856541314	2.20541380541006	2.36608860280059	2.22495301388471	0.289	0	0
CMTR2	ENSG00000180917|ENSG00000282945	cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]	1	PF01728	FtsJ	FtsJ-like methyltransferase	0.0416038124375	0.0333481402648148	0	0	0	1.62245249616008	1.9564395850646	2.29575093792144	1.69037686490069	1.65931722032879	2.09368186039661	3.3136362264988	1.13466076786196	1.10485034041301	1.35984114567129	0.941066190600444	1.16	0	0
CNBP	ENSG00000169714	CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]	1	PF00098	zf-CCHC	Zinc knuckle	2.46536520535714	1.73717444185185	0.074212538	0	0.0794040955	7.47397356687681	7.57512320663058	8.60636264377478	7.59019778784813	7.29115227692119	7.61032357306319	8.85247645095813	6.11253643205334	6.01059829749426	5.85370934238384	6.25963655707705	0.298	0	0
CNOT4	ENSG00000080802	CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]	1	PF00076|PF14570	RRM_1|zf-RING_4	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RING/Ubox like zinc-binding domain	6.01096642321429	5.07963627962963	2.28841286666667	0.5927758	1.2791628	2.63898204355221	2.61424339546378	3.73526762531054	2.91767425290438	2.60424690415682	2.79394580912691	3.27723048172377	1.11493329770021	1.01781169883471	1.0723920120514	1.52577666671755	0.143	0	0
CNOT7	ENSG00000198791	CCR4-NOT transcription complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:14101]	1	PF04857	CAF1	CAF1 family ribonuclease	4.48915590178571	1.85796823722222	0.00969152833333333	0	0.04076316	3.67205189021801	3.55125944733866	5.29424578324004	3.91466018975444	3.4662616693163	4.04444658004248	3.93528057847247	2.84773089605656	2.66115454051999	2.79891038058956	2.17924901412539	0.176	0	0
CNOT8	ENSG00000155508	CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]	1	PF04857	CAF1	CAF1 family ribonuclease	0.816305730892857	0.215869601418519	0	0	0	4.03686374268841	4.10672519362	5.03075319885251	4.45918240433383	4.15048656517689	4.18874114274908	5.40178745078542	2.67451565469169	2.89192963834572	2.76647400021296	1.89897080072323	0.58	0	0
COPA	ENSG00000122218	coatomer protein complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	1	PF00400|PF04053|PF06957|PF12894	WD40|Coatomer_WDAD|COPI_C|ANAPC4_WD40	WD domain, G-beta repeat|Coatomer WD associated region|Coatomer (COPI) alpha subunit C-terminus|Anaphase-promoting complex subunit 4 WD40 domain	3.90189476964286	2.379614175	0.011961326	0	1.24963795	5.18627868502015	5.65839145130365	6.83992810375213	6.03583282147739	5.42795808845214	5.85071692676848	6.46349985133404	3.77085462629699	3.55196679450541	3.7061767872218	3.32734832707144	0.105	0	0
COPB2	ENSG00000184432	coatomer protein complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]	1	PF04053|PF00400	Coatomer_WDAD|WD40	Coatomer WD associated region|WD domain, G-beta repeat	2.50865592392857	1.45056677722222	0	0	0.0041288785	4.16808037901904	4.38234907781612	5.21345227189181	4.60547655488524	4.20676823546832	4.59712589936766	6.03643739553011	3.25645713544478	3.03928652228092	3.25104614124363	2.4655088383021	0.089	0	0
CORO1A	ENSG00000102879	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	1	PF00400|PF08953|PF08954|PF16300	WD40|DUF1899|Trimer_CC|WD40_4	WD domain, G-beta repeat|Domain of unknown function (DUF1899)|Trimerisation motif|Type of WD40 repeat	0.333036313803571	0.022307212962963	0	0	0	4.72947663678072	4.36263119225524	5.51409226948067	5.4602904222932	4.63830557680709	4.6186732783674	4.09262184888757	0.49102598028765	0.779341088613786	1.02761501694184	1.55073303278247	0.32	1	1
CORO1B	ENSG00000172725	coronin 1B [Source:HGNC Symbol;Acc:HGNC:2253]	1	PF08953|PF00400|PF16300	DUF1899|WD40|WD40_4	Domain of unknown function (DUF1899)|WD domain, G-beta repeat|Type of WD40 repeat	0	0	0	0	0	3.75168865607871	4.06416718839848	4.82073295306958	4.02194160015722	3.83961700749316	4.24195455760177	5.93209897732188	2.38627041755269	2.125312817132	2.23986713791584	1.17436466775853	0.779	1	0
CORO1C	ENSG00000110880	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]	1	PF16300|PF00400|PF08953	WD40_4|WD40|DUF1899	Type of WD40 repeat|WD domain, G-beta repeat|Domain of unknown function (DUF1899)	3.20181089625	4.13441765740741	0.501118676666667	0.14229682	0.668029385	4.39725534559443	3.99659211957122	5.28613632684066	4.50571312184921	4.68704388666938	4.70798301454137	5.99254639089103	3.40382916339977	3.68852762964965	3.89664970794223	2.89907684768954	0.209	0	0
CORO7	ENSG00000262246|ENSG00000282725	coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]	1	PF08953|PF16300|PF00400	DUF1899|WD40_4|WD40	Domain of unknown function (DUF1899)|Type of WD40 repeat|WD domain, G-beta repeat	0	0	0	0	0	3.21285411461818	3.84561047959084	4.0177660528925	3.75717263027154	3.72580658336689	3.53019562385605	4.04147955640851	0.255452167698076	0.308057354393627	0.366017396972954	0.397672748578276	1.017	0	0
CPEB1	ENSG00000214575|ENSG00000277445	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]	1	PF16368|PF16367|PF16366	RRM_7|CEBP_ZZ	RNA recognition motif|Cytoplasmic polyadenylation element-binding protein ZZ domain	4.84435711142857	2.3801331962963	0.22450581	0	3.4073724	2.67992592894272	2.79531291772505	4.07953598392528	3.59596904792852	3.21156050035214	3.78520526795565	1.61289502936966	0.121887780932583	0.105102280641061	0.112782223568095	0.672461639981358	0.218	1	0
CPEB2	ENSG00000137449|ENSG00000283087	cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]	1	PF16366|PF16367	CEBP_ZZ|RRM_7	Cytoplasmic polyadenylation element-binding protein ZZ domain|RNA recognition motif	0.665617787932143	0.72119289687037	0	0	0.72931341	3.43378337826627	3.52797736634231	3.7398211059078	3.66352679508257	3.61841486979768	3.94861953513192	3.70305639010798	0.161874778517634	0.356471301085464	0.514382727850997	2.58258708642051	0.589	1	0
CPEB3	ENSG00000107864	cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746]	1	PF16366|PF16367	CEBP_ZZ|RRM_7	Cytoplasmic polyadenylation element-binding protein ZZ domain|RNA recognition motif	7.14548489642857	7.1724240037037	5.03343003333333	2.297754	3.19571245	2.68816916618478	2.58957654760959	4.41065316628979	3.513124340428	2.60729953592711	3.26421963383258	2.15320219591376	0.167915711190604	0.132365783932626	0.113592795641553	1.88001217139925	0.227	1	0
CPEB4	ENSG00000113742	cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]	1	PF16367|PF16366	RRM_7|CEBP_ZZ	RNA recognition motif|Cytoplasmic polyadenylation element-binding protein ZZ domain	6.99432143035714	6.45198120185185	6.3109268	0.09008881	2.7531212	3.51282103818193	3.48957954202337	5.02845201687003	3.69012651575921	3.38746869854923	3.76060419460902	3.53802903338488	0.521714113708533	0.645106635767843	0.813417473938702	2.61877422083036	0.301	1	1
CPSF4	ENSG00000160917	cleavage and polyadenylation specific factor 4 [Source:HGNC Symbol;Acc:HGNC:2327]	1	PF15663|PF00642|PF00098	zf-CCCH|zf-CCHC	Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc knuckle	0.1431111770125	0.187276245838889	0	0	0	4.28120119498293	4.00098700671576	5.55572567708913	4.70776220203922	4.13103791514463	4.43762059073533	4.57170714386231	2.67030827661598	2.2582586702874	2.37098742844732	1.56056717142581	0.555	0	0
CPSF4L	ENSG00000187959	cleavage and polyadenylation specific factor 4 like [Source:HGNC Symbol;Acc:HGNC:33632]	1	PF15663|PF00642	zf-CCCH	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	0	0	0	0	0	0.0745940778656453	0.0998732439299718	0.18691821951576	0.103454400167349	0.0788480782956665	0.0961988265569171	0.129353056028074	0.0215840201130127	0.044883221762498	0.0342573934219023	0.015412198605686	1.066	0	0
CPSF6	ENSG00000111605	cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	5.93880025357143	5.94903238333333	0.516403956666667	0.10553381	1.169279185	3.40928366353012	3.56857939788699	5.99375473564784	3.99188913385185	3.44589749689285	3.90864000449789	5.07793512138266	3.76743532740822	3.43957170324282	3.52790633813381	3.23789556287179	0.163	0	0
CPSF7	ENSG00000149532	cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.50768093	0.889079716111111	1.23940959	0	0.05866258565	4.76713037544164	5.05217675841204	6.36251196966418	5.24191262150765	4.70352157195803	5.0031884368689	6.23115012443023	2.63070283945648	2.28776761504439	2.53415102713862	1.93720174801473	0.199	0	1
CSDC2	ENSG00000172346	cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]	1	PF00313	CSD	'Cold-shock' DNA-binding domain	0.122424411514286	0.119070596251852	0	0	0	4.24293018074153	5.00512597542897	6.9658939253189	4.44379228043883	4.61181566442642	5.43723439830966	4.37797744976769	0.137268572749206	0.33754408206542	0.624569933067965	2.17001277327869	1.671	0	0
CSDE1	ENSG00000009307	cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]	1	PF12901|PF00313	CSD	'Cold-shock' DNA-binding domain	5.52871807678571	3.73920093888889	0.0619139718333333	0.00544484	0.5715931	6.53605290024021	6.66215564262465	7.31073546232075	6.59574681432801	6.52497573151168	6.87527630945621	7.88425600961487	5.93327328592934	5.97840183705097	6.04026315487797	5.5232419142302	0.144	0	1
CSTF1	ENSG00000101138	cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483]	1	PF00400|PF16699	WD40|CSTF1_dimer	WD domain, G-beta repeat|Cleavage stimulation factor subunit 1, dimerisation domain	0.006209301	0.000313390314814815	0	0	0	2.2182324984338	2.49775286028628	3.76930627867406	2.82301763873369	2.30482349455035	2.7079465828066	3.58605612984518	2.74058923863211	2.50506765095925	2.4461511104695	1.22710244663093	0.341	0	0
CSTF2	ENSG00000101811	cleavage stimulation factor subunit 2 [Source:HGNC Symbol;Acc:HGNC:2484]	1	PF14304|PF14327|PF00076	CSTF_C|CSTF2_hinge|RRM_1	Transcription termination and cleavage factor C-terminal|Hinge domain of cleavage stimulation factor subunit 2|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.22075784664286	0.509719792037037	0	0	0	2.43641239651696	2.69175077624053	4.22716730259502	3.01448384423347	2.4932246074866	2.89870561438803	3.47002919701227	2.85980747779621	2.03282004300393	2.50071914127098	2.07609417435911	0.133	0	0
CSTF2T	ENSG00000177613	cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]	1	PF00076|PF14327|PF14304	RRM_1|CSTF2_hinge|CSTF_C	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Hinge domain of cleavage stimulation factor subunit 2|Transcription termination and cleavage factor C-terminal	0.0153994088392857	0.00022465087037037	0	0	0	3.32671422275365	3.60491936956321	4.21417532988713	3.70122743649837	3.50539555325999	3.63176783932639	4.16217780416156	3.28137606113586	2.45532360064258	2.79448304738942	2.12536186548303	0.608	0	0
CTIF	ENSG00000134030|ENSG00000282825	cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]	1	PF02854	MIF4G	MIF4G domain	5.30553912321429	4.72459827962963	2.9950461	0.063985765	0.660801525	4.61943061864802	4.98118822142399	6.05687719615892	5.75302147897639	4.67290050443309	5.34391587418764	4.61864391608808	0.950551013178503	1.03391082683627	1.25069345250734	2.64919029079465	0.109	0	0
CWC22	ENSG00000163510	CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322]	1	PF02847|PF02854	MA3|MIF4G	MA3 domain|MIF4G domain	3.28263463035714	0.93419121462963	0	0	0	2.93578408199527	3.06327858233117	4.35752385419631	3.15843236340705	3.04685422020547	3.19190686042224	4.41722467939925	3.03361570880114	2.3393936336936	2.53806638445644	1.68005089628759	0.472	0	0
DARS	ENSG00000115866	aspartyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:2678]	1	PF01336|PF00152	tRNA_anti-codon|tRNA-synt_2	OB-fold nucleic acid binding domain|tRNA synthetases class II (D, K and N)	3.61337010964286	2.09732426537037	2.39308386666667	0.2561388	0.684934885	5.30788384949487	5.33987137598617	5.33202401286541	5.19935040145263	5.01937277877205	5.33022852150508	5.82264603076378	3.75979337738046	3.66625297469793	3.76447128533131	2.66219566058246	0.682	0	0
DARS2	ENSG00000117593	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]	1	PF02938|PF00152|PF01336	GAD|tRNA-synt_2|tRNA_anti-codon	GAD domain|tRNA synthetases class II (D, K and N)|OB-fold nucleic acid binding domain	0.270253423071429	0.169667790074074	0.076767568	0	0.022696335	1.87501330476187	1.96206958725154	2.39235452017428	2.20177812346075	1.71771041681033	2.02851611096289	3.18268911977031	3.00288901396504	2.08277397975888	2.49485601835768	0.95902676793297	0.915	0	0
DAZ2	ENSG00000205944	deleted in azoospermia 2 [Source:HGNC Symbol;Acc:HGNC:15964]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.892	0	0
DAZAP1	ENSG00000071626	DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.775590945178571	0.3127023825	0.271430866666667	0	0.2977456475	4.51491126486135	4.69275636461728	6.25780267573781	4.91969761291534	4.64041269852282	4.7594647974367	6.29529874811332	3.16783355263877	2.19471723770638	2.17331196127964	1.09366892952678	0.119	0	0
