Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
ADARB1	ENSG00000197381	adenosine deaminase, RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]	1	PF02137|PF00035	A_deamin|dsrm	Adenosine-deaminase (editase) domain|Double-stranded RNA binding motif	3.85048325178571	3.09351316814815	0.0143518156666667	0	0	2.44345547881785	2.90563490461813	5.79176849794525	3.54596836910529	2.42733530683713	3.11361716178545	3.70370981721544	0.642815545700074	0.85811083895455	0.742739848228714	0.810036677017962	8.28968827165609	6.98720687520717	6.98998518515092	6.98782120559736	6.98998518515092	7.20474395076408	6.98998518515092	0.399	0	0
ADARB2	ENSG00000185736	adenosine deaminase, RNA specific B2 (inactive) [Source:HGNC Symbol;Acc:HGNC:227]	1	PF02137|PF00035	A_deamin|dsrm	Adenosine-deaminase (editase) domain|Double-stranded RNA binding motif	0.338861584785714	8.13924994796296	0.678887653333333	0.15746453	5.41942815	3.25952559566043	2.68785014621668	2.46276956051554	3.15675902474162	3.26973486785964	2.94385758033505	0.313537264169244	0.102287544561647	0.0912062221109261	0.114982640875037	0.566396823751824	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.382	0	0
ADAT1	ENSG00000065457	adenosine deaminase, tRNA specific 1 [Source:HGNC Symbol;Acc:HGNC:228]	0	PF02137	A_deamin	Adenosine-deaminase (editase) domain	1.44330539839286	1.39332223259259	1.75632933333333	1.8875798	1.8038404	1.77393726621062	1.89927232261827	2.50529772805198	2.13310973533814	1.81141348599027	2.15349731212276	2.94343190838798	1.61594993124028	1.37469893286433	1.73680978061521	1.04401239473016	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.187	0	0
ADAT2	ENSG00000189007	adenosine deaminase, tRNA specific 2 [Source:HGNC Symbol;Acc:HGNC:21172]	0	PF00383|PF14437	dCMP_cyt_deam_1	Cytidine and deoxycytidylate deaminase zinc-binding region	1.50676603714286	0.3468703315	0	0	0	1.05708977000697	1.2059335785639	2.9868441338283	1.4471665611438	1.20396537860345	1.45027429255382	2.75185358606211	0.850184714035798	0.61546157058528	0.57132608192752	0.313132275164301	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.57	0	0
ADAT3	ENSG00000213638	adenosine deaminase, tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]	0	PF00383	dCMP_cyt_deam_1	Cytidine and deoxycytidylate deaminase zinc-binding region	0	0	0	0	0	1.01802164642892	0.967491794055749	2.69315684225989	1.12276547235482	1.40128094475368	1.39713484211509	2.48582351376458	0.243429002202968	0.236727422187273	0.243493602692453	0.0694222892721603	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.459	0	0
ADD1	ENSG00000087274	adducin 1 [Source:HGNC Symbol;Acc:HGNC:243]	0	PF00596	Aldolase_II	Class II Aldolase and Adducin N-terminal domain	5.90240784821429	4.92024671666667	5.80574703333333	0.32323268	4.01928575	6.37312963874167	6.63471740805838	7.64790807428181	7.11786124220233	6.32733886237828	6.49064393190801	7.08159528090502	2.24897776136251	2.65141639048425	3.03606082410848	2.68459713030044	9.90433631065589	9.95238830243666	10.0286059450318	10.0625725033037	10.0383257245272	10.0233401755317	10.1037859808738	0.296	1	0
ADD3	ENSG00000148700	adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]	0	PF00596	Aldolase_II	Class II Aldolase and Adducin N-terminal domain	5.41949221642857	6.14053951111111	9.41673866666667	0.07228723	7.03892665	6.16278203722591	5.73219863707033	6.08540447231836	5.90294906328327	5.85543911642607	5.37735284035395	5.37638068788519	3.51196222568945	2.92964201731038	3.02201507627687	2.29766349871017	9.59915436220458	9.4001500167286	9.35956832516982	9.49091001967161	9.52319242335826	9.48045131650038	9.4655199242839	0.246	0	0
ADH5	ENSG00000197894	alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]	0	PF08240|PF00107	ADH_N|ADH_zinc_N	Alcohol dehydrogenase GroES-like domain|Zinc-binding dehydrogenase	0.892806405428571	0.334087986385185	0	0	0	5.1704578986783	5.21381384618775	4.85770237883862	5.34535734090647	4.83092458589975	5.43366722284637	6.48381255336112	4.63005417604185	4.17862682918577	4.35862967569679	2.74988871662472	9.5918114262679	9.75816083775203	9.55060076633351	9.63397567431493	9.65717384436274	9.63112492378319	9.59403360957203	1.562	0	0
ADI1	ENSG00000182551|ENSG00000280830	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	0	PF03079	ARD	ARD/ARD' family	0.637502353841071	0.462280295159259	0.719179236666667	0	0.011263158	4.16924356787741	4.37236710295583	4.28511365099632	4.20053574060489	4.02910829407601	4.16261287747541	5.30560943735589	2.2441563133621	0.930658922735934	1.38238908610583	0.762631444146756	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.687	0	0
ADK	ENSG00000156110	adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257]	0	PF00294	PfkB	pfkB family carbohydrate kinase	7.72239559821429	7.59248333888889	5.78370816666667	5.1153336	3.95525185	3.19757135095884	3.47431402879558	2.97205386734938	3.32683356491541	2.98728447971906	3.52155333054509	3.58774901836693	2.01332892059836	1.92244277731787	1.81551514897122	1.53078912100292	8.71341401553988	9.09412840283917	9.01572434012418	8.90428142816663	8.70518309047545	8.72703370908438	8.85246701046091	0.798	0	1
ADNP	ENSG00000101126	activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]	0	PF00046	Homeobox	Homeobox domain	5.17494786071429	4.78267420925926	2.36513336666667	0.4844484	1.24709465	3.76403823516412	3.86255057629973	5.45053164858974	4.25750099080776	3.76912640140659	4.0707842974628	5.12125583009964	3.23315255942003	3.22523728072932	2.93781045643788	2.48582056491977	6.72175421944067	6.56425517526877	6.54201972647909	6.46348290119552	6.54673704625927	6.69749228981204	6.52519484414646	0.123	0	1
ADRM1	ENSG00000130706	adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]	0	PF16550|PF04683	RPN13_C|Proteasom_Rpn13	UCH-binding domain|Proteasome complex subunit Rpn13 ubiquitin receptor	0.0425745920178571	0.0130077409444444	0	0	0	4.87589307630522	5.06422540318624	6.72594560559958	5.43010793638993	4.90110824301451	5.37233227434637	6.23380755039213	4.22063394409148	3.43901423059331	3.82280618387931	2.49606292064817	8.343859935766	8.53171508238189	8.4991766671488	8.76694931404551	8.73883041982333	8.53792345291759	8.8348403478499	0.175	0	0
ADSL	ENSG00000239900	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	0	PF00206|PF10397	Lyase_1|ADSL_C	Lyase|Adenylosuccinate lyase C-terminus	0.453158972917857	0.12440359762037	0	0	0	2.40241385241185	2.56198836539238	3.63867628280024	2.84194494887451	2.43396093112118	2.71437301879358	3.99493266163479	3.34525309208119	2.40751186267557	2.49640795927064	1.46849474145786	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.071	0	1
ADSS	ENSG00000035687	adenylosuccinate synthase [Source:HGNC Symbol;Acc:HGNC:292]	0	PF00709	Adenylsucc_synt	Adenylosuccinate synthetase	2.97802907321429	0.738262500074074	0	0	1.1847536	3.82244463940462	3.77364826458794	4.46794132476658	4.10029649453609	3.9547546649217	4.23551263062772	4.94130823655014	3.55494789317924	2.59551435452224	2.70970073450265	2.24605716061447	8.65019891395942	8.91849107055816	8.76364302025642	8.70735824042735	8.75477243454498	8.79066539837028	8.87373328254875	0.454	0	1
AEN	ENSG00000181026	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]	1	PF00929	RNase_T	Exonuclease	0.602475106883929	0.229431863157407	0	0	0	2.36745494082898	2.17382142357375	2.49505808747003	2.5494621765721	2.26975431369889	3.34083995753501	3.86238195778618	3.81758655397215	2.98572988026445	2.605473616774	1.38496117617407	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	1.878	0	0
AFDN	ENSG00000130396	afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]	0	PF00788|PF00595|PF01843|PF00498	RA|PDZ|DIL|FHA	Ras association (RalGDS/AF-6) domain|PDZ domain (Also known as DHR or GLGF)|DIL domain|FHA domain	7.067553675	6.9541610462963	6.4379252	0.008914591	4.0034263	2.95183394204865	3.15103887067431	4.72952286127578	3.39642668083093	3.05256718138315	3.41957259894807	4.85235846694904	3.27615906716486	2.64229307768747	2.90888749736017	2.23446770716117	8.81368009393803	9.35712530705912	8.84660896100648	9.10743347210813	8.88014928093293	8.94259867090022	9.14152836253461	0.213	1	0
AFF1	ENSG00000172493	AF4/FMR2 family member 1 [Source:HGNC Symbol;Acc:HGNC:7135]	0	PF05110	AF-4	AF-4 proto-oncoprotein	4.4961862	1.07245506138889	5.34440266666667	5.6629677	0.97151425	2.48111549265703	2.60022098083707	2.86361043782323	2.76542441840608	2.58772981942301	2.58069061399442	5.26236550152556	1.92720139520037	1.39340080238334	1.19012482419343	0.42820594636117	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.347	0	0
AFF2	ENSG00000155966	AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776]	0	PF05110	AF-4	AF-4 proto-oncoprotein	1.95767432894643	4.54399220245741	0.071672495	0	0.012105263	1.10363862918789	0.325239604622254	3.3268055275839	1.40443994705272	1.16859069318474	1.55625282318371	0.390150379500623	0.619381206496996	0.921026126254947	0.787493147881442	1.68268965272984	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.275	0	1
AFF3	ENSG00000144218	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]	0	PF05110	AF-4	AF-4 proto-oncoprotein	8.70379685714286	7.94281537407407	1.80850313333333	0.4312078	1.57840339	2.17844694901232	1.95935657280689	4.54608261911153	3.01451240962384	2.18846106201979	2.5268125095799	2.20267160102439	0.0968614400135608	0.527983074140807	0.755969332618218	1.31365294805644	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.221	0	0
AFF4	ENSG00000072364	AF4/FMR2 family member 4 [Source:HGNC Symbol;Acc:HGNC:17869]	0	PF05110	AF-4	AF-4 proto-oncoprotein	6.21174623035714	5.45626527407407	2.481682	0.41459075	1.9766313	3.35672415281735	3.54769350705028	5.21884702507707	3.72797489485833	3.42909100888525	3.88930804170466	5.00649102868334	2.37258401103938	2.74432427670722	2.68915430875288	2.72254169806053	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.138	0	0
AGFG1	ENSG00000173744	ArfGAP with FG repeats 1 [Source:HGNC Symbol;Acc:HGNC:5175]	0	PF01412	ArfGap	Putative GTPase activating protein for Arf	6.5967328	4.68686570185185	0.897856133333333	0.1896975	1.66644635	3.23553867016051	3.43464223755522	4.24637388174245	3.73621519762493	3.45433384385007	3.48181557361786	4.2224259120826	2.63999121328335	1.99444713150644	1.96083313334746	2.11715329949271	7.9288620793904	8.05977310613349	8.10505493436192	7.78855249101187	8.14793829961503	8.39822304978571	8.36206899782235	0.278	0	0
AGL	ENSG00000162688	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]	0	PF06202|PF14701|PF14702|PF14699	NA	NA	4.01267089821429	3.28685075925926	2.46095896666667	0	0.060421055	2.37911354540731	2.5229220102578	4.03049940975082	2.65726956685059	2.23389112712476	2.5066654084096	3.45973324152273	0.863027854379965	0.358038713406308	0.418085743021887	0.686999644870041	9.12505236623947	9.34548673749117	9.29092999595137	9.05713716429219	9.19576264126623	9.18725009357472	9.20315050711827	0.795	0	0
AGO1	ENSG00000092847	argonaute 1, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:3262]	1	PF16488|PF08699|PF16486|PF16487|PF02170|PF02171	ArgoL2|ArgoL1|ArgoN|ArgoMid|PAZ|Piwi	Argonaute linker 2 domain|Argonaute linker 1 domain|N-terminal domain of argonaute|Mid domain of argonaute|PAZ domain|Piwi domain	0.616540139142857	0.315162281388889	0.193148633333333	0	0.037176691	2.83586547620695	2.92479065521915	4.22586487644094	3.16354059559409	2.84718315739772	2.95507469075148	3.44115012327457	2.11014753925237	2.29624335939347	2.50906887331544	1.28501445542929	8.77813856839821	7.94801158241398	7.77642381328997	7.74537585289282	8.12059462414248	8.11139100992582	8.11204451351667	0.057	0	1
AGO2	ENSG00000123908	argonaute 2, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:3263]	1	PF08699|PF02170|PF02171|PF16486|PF16487|PF16488	ArgoL1|PAZ|Piwi|ArgoN|ArgoMid|ArgoL2	Argonaute linker 1 domain|PAZ domain|Piwi domain|N-terminal domain of argonaute|Mid domain of argonaute|Argonaute linker 2 domain	2.6147997375	1.58000843351852	1.81304363333333	0.10816726	2.02260175	2.3387666844218	2.62467411453116	3.98810749330942	2.62110474920153	2.48428767896853	2.78237081950521	3.77763012059746	2.35451982863117	1.85210518597698	1.6585473605506	1.02205738078825	8.23796506442575	7.7275721663804	7.77020344719027	7.66653015152738	7.68136972702308	7.83283943678766	7.71551455762519	0.106	1	1
AGO3	ENSG00000126070	argonaute 3, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:18421]	1	PF16486|PF08699|PF16487|PF16488|PF02170|PF02171	ArgoN|ArgoL1|ArgoMid|ArgoL2|PAZ|Piwi	N-terminal domain of argonaute|Argonaute linker 1 domain|Mid domain of argonaute|Argonaute linker 2 domain|PAZ domain|Piwi domain	5.89993972321429	4.99882467777778	3.2188707	0.95254	2.8030572	1.45536536284872	1.76482595441944	3.06401280003049	1.64423470329465	1.62346423665086	1.89630672885683	2.45816936421707	0.573671103626313	1.03281301948173	0.923730634175971	0.702585792496153	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.193	0	1
AGO4	ENSG00000134698	argonaute 4, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:18424]	1	PF02171|PF08699|PF16486|PF16487|PF16488|PF02170	Piwi|ArgoL1|ArgoN|ArgoMid|ArgoL2|PAZ	Piwi domain|Argonaute linker 1 domain|N-terminal domain of argonaute|Mid domain of argonaute|Argonaute linker 2 domain|PAZ domain	4.91182143571429	4.18838590740741	1.24994646666667	1.0011566	0.34614143	2.72068341383207	2.95448947346188	4.48414457754581	3.11191602760414	2.82385327951333	2.97609046938889	4.18964272832092	1.04409523089758	1.50559926659627	1.62213593583047	1.56645309386181	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.218	0	1
AGPS	ENSG00000018510	alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]	0	PF02913|PF01565	FAD-oxidase_C|FAD_binding_4	FAD linked oxidases, C-terminal domain|FAD binding domain	3.9055844875	2.25634053444444	0.130532661666667	0.09010676	0.725440705	2.39427541077747	2.409343411283	3.43874927789468	2.53925560804408	2.49431319717669	2.73653777165876	3.49458201637721	2.53649909186736	2.09179230334894	2.23868269372785	1.99613624487483	8.33699091196035	8.47904243180657	8.25717890203743	8.16583895436712	8.57979743539881	8.46708252939133	8.3101597131356	0.117	0	0
AHCTF1	ENSG00000153207	AT-hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]	0	PF13934|PF16687	ELYS-bb	beta-propeller of ELYS nucleoporin	4.64700817142857	2.8978552	1.4260722	0.63044405	0.7171621	2.38784776948559	2.72424643521378	4.27082044197939	2.84303312033636	2.41964405610427	2.68070467404607	4.17581997603322	2.62977735795608	2.57636211927469	2.58372359177397	1.63546409212424	7.89397670298903	7.72215768655667	8.0102592686164	8.48421212689928	7.86853151769159	7.73895099606758	8.14632143640321	0.129	0	0
AHCY	ENSG00000101444	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]	0	PF00670|PF05221	AdoHcyase_NAD|AdoHcyase	S-adenosyl-L-homocysteine hydrolase, NAD binding domain|S-adenosyl-L-homocysteine hydrolase	0.20385023675	0.118377965824074	0.043737773	0	0.0431829395	4.55061751411614	4.88302934648108	4.6964362385352	5.05934662418931	4.55117760596945	5.03483637039077	5.96424843992421	5.30663433422396	4.66051966478103	4.31597216756247	2.32714908978368	9.58489349416732	9.68914857254689	9.70821037676584	9.71842962808738	9.71845104473447	9.67557706198942	9.66704325388946	0.616	0	0
AHNAK	ENSG00000124942	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]	0	PF00595	PDZ	PDZ domain (Also known as DHR or GLGF)	0.179600828	0.209865375925926	4.07530073333333	0.21515098	0.303505225	4.75067617267621	4.33355969560098	4.6727449625239	4.5981448296897	4.40048328100928	4.2635903374217	8.00186415471629	0.904823398193131	1.92711701989722	2.03228761768227	0.69979578523151	8.57400810065684	8.44042402969291	8.41484941013355	8.36825548900657	8.4508720967658	8.4766429843374	8.44323291274071	0.308	0	1
AHNAK2	ENSG00000185567	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]	0	NA	NA	NA	0.341256237839286	0.0503362641555556	0	0	0	0.986480838277209	0.584967309696611	2.88430778997243	2.47123689363525	0.94153154274771	1.68116137226585	2.77543829928508	0.126154577233561	0.209430825868997	0.478816145292319	1.31562747005075	9.19640398710119	9.41722821702478	9.49378028726193	9.37089660435216	9.41124100183186	9.35140046321647	9.37548450556445	1.01	0	0
AHSA1	ENSG00000100591	activator of Hsp90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]	0	PF08327|PF09229	AHSA1|Aha1_N	Activator of Hsp90 ATPase homolog 1-like protein|Activator of Hsp90 ATPase, N-terminal	1.61030451642857	0.834044917018519	0.0457894766666667	0	0.01031579	5.55018036831379	5.72330052423897	6.44936080295136	6.24919690611829	5.63898899190715	6.09470056313832	6.08376438102771	3.87758612421902	2.95378712325507	3.44423545953716	3.07817976965892	9.27313390497951	9.35453056254928	9.35180041757322	9.24855167967479	9.28522914597948	9.27345609127074	9.28929310584591	0.15	0	0
AIMP1	ENSG00000164022	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	1	PF01588	tRNA_bind	Putative tRNA binding domain	2.05109715089286	1.17886712574074	0.0232140386666667	0	0.080710525	3.89774382862452	4.12738152893607	4.93276278338188	3.92871141255659	3.91342560781579	4.14031240347986	5.19490259372704	2.6055296387899	2.44734270558676	2.49336571840857	1.69117430908561	9.05391430321209	9.17634376361618	8.97192990872894	8.90405581024387	8.96346696949231	9.08058031207094	9.05406050036013	1.216	0	0
AIMP2	ENSG00000106305	aminoacyl tRNA synthetase complex interacting multifunctional protein 2 [Source:HGNC Symbol;Acc:HGNC:20609]	0	PF16780|PF00043	AIMP2_LysRS_bd|GST_C	AIMP2 lysyl-tRNA synthetase binding domain|Glutathione S-transferase, C-terminal domain	0.300211665398214	0.0808329229277778	0	0	0	2.68001147641241	2.90301801823557	3.30736440398773	3.0484907974636	2.68281372648585	2.88102045019937	4.01869648069887	3.62474334193005	2.24215975761198	2.66639447576246	1.55898432125523	8.69392454548514	8.53739477793609	8.25295754851074	8.30322214341114	8.62437833831268	8.46195796835187	8.49968638373407	0.967	0	0
AIP	ENSG00000110711	aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358]	0	PF00254	FKBP_C	FKBP-type peptidyl-prolyl cis-trans isomerase	0.0260579382696429	0.00141500481481481	0	0	0	5.68775498625159	5.89217363376744	6.73036144270407	5.93632227812824	5.58203205784899	5.84038769812038	6.46448040385572	2.28039908598925	3.16207978112604	3.13130674563478	2.27310793985773	8.64055875210722	8.3254835643137	8.5837674453558	8.08084234900562	8.47816814353917	8.77157170221173	8.31813027302447	0.518	0	0
