"Ensembl ID","HGNC ID","Gene name","Gene description","Gene ID","UniProt AC","UniProt ID","Domain","GeneTag","GeneDesc","Function","Modification","PMID Function","Complex name","Target","Specific target","Product","PMID target","Comment","Excitatory Expression","Inhibitory Expression","Astrocyte Expression","Microglia Expression","Oligodendrocyte Expression","Amygdala expression","Basal ganglia expression","Cerebellum expression","Cortex expression","Hippocampus expression","Hypothalamus expression","Non-brain expression","Accelerated dorsal expression (D2)","NPC expression (D15)","Neural rosette expression (D21)","Neuron expression (D77)","LOEUF","Synapse localization","Autism susceptibility","predictions"
"ENSG00000005339","HGNC:2348","CREBBP","CREB binding protein","1387","Q92793","CBP_HUMAN","Bromodomain PF00439 1094-1180, Creb_binding PF09030 2016-2115, DUF902 PF06001 1191-1232, KAT11 PF08214 1342-1648, KIX PF02172 587-667, Pfam-B_2669 PB002669 2188-2217, Pfam-B_817 PB000817 2353-2401, ZZ PF00569 1701-1742, zf-TAZ PF02135 352-432 1770-1843","KAT","Chromatin-modifying enzymes / K-acetyltransferases","Histone modification write","Histone acetylation","8945521","#","histone","#","#","8945521","The transcriptional coactivators p300 and CBP=CREBBP are histone acetyltransferases.",5.97143456071429,5.56248700185185,4.94881146666667,2.1041815,1.79287025,3.00150322615956,3.12587671173897,5.45003504224384,3.63803907302595,3.01176754977735,3.21006462688007,4.8553867878523,1.52974963327161,1.30512714002936,1.32508914458671,1.28948452230915,0.066,0,1,0.742501170076112
"ENSG00000170485","HGNC:7895","NPAS2","neuronal PAS domain protein 2","4862","Q99743","NPAS2_HUMAN","HLH PF00010 10-59, PAS PF00989 84-176, PAS_11 PF14598 248-356","bHLH","Basic helix-loop-helix proteins","Chromatin remodeling, TF","TF activator","14645221, 24196956","#","DNA","DNA motif","#","14645221","There is a time-dependent recruitment of chromatin remodeling machinery by NPAS2 in vivo.",6.94874505714286,4.5603258462963,5.58385133333333,0.0066489363,0.057315852,4.05770153052051,4.28939923078348,3.62356256247653,4.6552144225416,3.66544962265819,3.27542578559557,4.19791255803174,0.0378473901302814,0.0184313189238463,0.0432160406450186,0.147582539520751,0.133,0,1,0.741688433332025
"ENSG00000068024","HGNC:14063","HDAC4","histone deacetylase 4","9759","P56524","HDAC4_HUMAN","Arb2 PF09757 1000-1059, HDAC4_Gln PF12203 61-152, Hist_deacetyl PF00850 664-993","#","#","Histone modification erase","Histone acetylation","10220385","#","histone","H2AKac, H2BKac, H3Kac, H4Kac","H2AK, H2BK, H3K, H4K","10220385","HDAC1, HDAC4, HDAC5, and HDAC6 deacetylate all four core histones equally well, though deacetylation by HDAC4 and HDAC5 is incomplete.",6.08996538571429,2.39521774166667,3.19361646666667,0.12722419,2.5081914,2.48626901216046,2.38822949663725,3.71183626737822,3.2811403496079,2.51389999856307,3.07055934978798,3.28651303621334,0.754109176220213,0.719739623688888,0.730392045197474,0.681210463022841,0.052,0,1,0.74051358272908
"ENSG00000168137","HGNC:25566","SETD5","SET domain containing 5","55209","Q9C0A6","SETD5_HUMAN","Pfam-B_7713 PB007713 700-789, SET PF00856 285-390","#","#","Histone modification write","Histone methylation","24680889","#","histone","#","#","24680889","Encoding methyltransferases regulating histone modification.",7.30627617678571,7.19358908148148,5.79828723333333,1.7447153,1.6588437,3.83465054610851,3.81946893069152,6.28756648685046,4.31783947979865,3.87462977273667,4.00690836934218,5.34626195980498,2.56735772023456,2.55306713343252,2.14248766459231,2.30590472791933,0.227,0,1,0.737422580287644
"ENSG00000198408","HGNC:7056","MGEA5","meningioma expressed antigen 5 (hyaluronidase)","10724","O60502","NCOAT_HUMAN","NAGidase PF07555 62-364, Pfam-B_15148 PB015148 851-895","#","#","Histone modification write","Histone acetylation","15485860","#","histone","H3K14, H4K8","H3K14ac, H4K8ac","15485860","The HAT domain of NCOAT=MGEA5 has the ability to acetylate all four core histones when either free or bound by DNA in the context of oligonucleosome arrays.",7.63545002857143,7.56501886111111,5.7112916,0.813879,1.6177947,5.33669042755376,5.67428550172808,7.17170723152189,5.9814097327147,5.40112868513583,5.70442658532206,6.48867567078865,3.80764709227959,3.46450365230838,3.54189622330272,4.14448368018044,0.316,0,0,0.735222545931954
"ENSG00000165671","HGNC:14234","NSD1","nuclear receptor binding SET domain protein 1","64324","Q96L73","NSD1_HUMAN","PHD PF00628 1709-1751, PWWP PF00855 321-419 1754-1844, Pfam-B_7228 PB007228 821-937, SET PF00856 1953-2059","KMT, PHF","Chromatin-modifying enzymes / K-methyltransferases, Zinc fingers, PHD-type","Histone modification write","Histone methylation","21196496","#","histone","H3K36, H4K20","H3K36me, H4K20me","21196496","NSD1 is a SET domain histone methyltransferase that primarily dimethylates nucleosomal histone H3 lysine 36 (H3K36).",5.69434026964286,5.17580205,3.7745232,1.4824021,3.088636,2.46412454033745,2.76329152194962,4.68037499657682,3.05629391988687,2.60129241020816,2.77912521667711,3.84768629293723,3.19808771342917,2.37019385648297,2.43161092091969,1.82172336597567,0.095,0,1,0.730999788732023
"ENSG00000128573","HGNC:13875","FOXP2","forkhead box P2","93986","O15409","FOXP2_HUMAN","Fork_head PF00250 504-593, Pfam-B_4008 PB004008 240-308","FOX","Forkhead boxes","TF","#","22406422","#","histone, DNA","DNA motif","#","#","Recruitment of specific chromatin-modifying complexes with HDAC activity.",5.52293510035714,0.167141694740741,0.188701395333333,7.9165425,0.15442055,0.264846254395289,0.789379957974638,0.201005838524403,0.617731038405384,0.167786946884561,0.990439390469067,1.24621956683164,0.0063414431619293,0.185857526088014,0.536312628240051,2.01028552453282,0.219,0,1,0.730818123554074
"ENSG00000173889","HGNC:15682","PHC3","polyhomeotic homolog 3 (Drosophila)","80012","Q8NDX5","PHC3_HUMAN","Pfam-B_12208 PB012208 689-724, Pfam-B_17091 PB017091 431-487, Pfam-B_19383 PB019383 780-822, Pfam-B_19396 PB019396 1-39, SAM_1 PF00536 917-981","SAMD","Sterile alpha motif (SAM) domain containing","Polycomb group (PcG) protein","#","16024804","PRC1","#","#","#","16024804","All known components of the PRC1 protein complex are found stably associated with CBX proteins. In particular, all the human Psc orthologs (BMI1, PCGF1, PCGF2, PCGF3, PCGF5, and PCGF6), the Ph orthologs (PHC1, PHC2, and PHC3).",5.90982413214286,5.05594552592593,1.999068,1.0880249,2.53245755,1.38252339103345,1.60632377540024,3.03260428763115,1.69737350954143,1.47863535261039,1.6700562464596,3.32342483566566,0.793377081141822,1.00274077205755,0.860865264614758,1.10504673273278,0.097,0,0,0.728574189484483
"ENSG00000163104","HGNC:18398","SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1","56916","Q9H4L7","SMRCD_HUMAN","Helicase_C PF00271 888-967, Pfam-B_295 PB000295 41-308, SNF2_N PF00176 500-788","#","#","Chromatin remodeling","#","22960744","#","chromatin","#","#","22960744","The yeast Saccharomyces cerevisiae Fun30 protein and its human counterpart SMARCAD1, two ATP-dependent chromatin remodellers of the Snf2 ATPase family, are directly involved in the DSB response.",6.17124569821429,4.37072714074074,1.03704905333333,0.118113875,1.0793588,2.63991745428789,2.88142284487321,4.63379445406702,3.01313169737838,2.70765288734423,3.13380022930047,3.81520651080661,3.21907909451125,2.5100390273249,2.97044744227659,2.52588663569189,0.083,0,0,0.726230551216281
"ENSG00000140396","HGNC:7669","NCOA2","nuclear receptor coactivator 2","10499","Q15596","NCOA2_HUMAN","DUF1518 PF07469 1281-1338, Nuc_rec_co-act PF08815 1071-1117, PAS PF00989 115-215, PAS_11 PF14598 267-379, SRC-1 PF08832 636-709","KAT, bHLH","Chromatin-modifying enzymes / K-acetyltransferases, Basic helix-loop-helix proteins","Chromatin remodeling cofactor","#","9590696","#","chromatin","#","#","9590696","GR, SRC-1/NcoA1 and GRIP-1/TIF-2/NcoA2 are known to bind to distinct regions. The chromatin remodeling complexes and coactivators may contribute to the transcriptional activation of organized chromatin templates.",7.01831647142857,7.82143979814815,5.74813586666667,4.4698935,3.14497515,2.70112760867665,2.82003494106691,4.03830447879949,2.91232028735168,2.78015679142502,3.02727438905446,3.89185659544206,2.04631161324922,1.63264398754129,1.84985348573987,2.11918806554623,0.121,0,0,0.726172500494285
"ENSG00000198586","HGNC:11841","TLK1","tousled-like kinase 1","9874","Q9UKI8","TLK1_HUMAN","Pfam-B_2740 PB002740 1-109, Pfam-B_9699 PB009699 111-179, Pkinase PF00069 456-734","#","#","Histone modification write","Histone phosphorylation","11314006","#","histone","H3S10","H3S10ph","11314006","Purified TLK1B phosphorylates histone H3 at S(10) with high specificity both in a mix of core histones and in isolated chromatin, suggesting that histone H3 is a physiological substrate for TLK1B.",6.4857593,6.28900835555556,5.1518511,3.0123796,3.4447801,3.40792781088108,3.57728983920083,4.07050525408521,3.96771274408246,3.42055920366642,3.68116812041669,4.12280522204254,2.43157560014681,1.59854597046442,1.55562602284078,1.03445849640022,0.165,0,0,0.724769595429728
"ENSG00000129292","HGNC:24280","PHF20L1","PHD finger protein 20-like 1","51105","A8MW92","P20L1_HUMAN","DUF3776 PF12618 210-317 415-518, PHD PF00628 683-729, Pfam-B_37699 PB037699 791-849","TDRD, PHF","Tudor domain containing, Zinc fingers, PHD-type","Histone modification read","#","21423274","#","histone","H3K4me","#","21423274","Table 1 in the reference. Via its PWWP domain it specifically binds trimethylated 'Lys-36' of histone H3 (H3K36me3): early recruitment to chromatin to be replicated allowing a quick identification of mismatch repair to initiate the DNA mismatch repair rea",7.1584540625,7.01860700740741,1.59614006666667,0.05622776,1.393524,2.50616775837921,2.79185157032897,4.21952092103974,2.99518238056872,2.6395146537206,2.68014429006384,3.74962007597482,0.813602149270681,0.806705640451179,1.15213945232512,0.891459244680441,0.187,0,0,0.718320106409152
"ENSG00000055130","HGNC:2551","CUL1","cullin 1","8454","Q13616","CUL1_HUMAN","Cullin PF00888 21-707, Cullin_Nedd8 PF10557 703-770","#","#","Chromatin remodeling cofactor","#","9663463","#","histone","H3K9me3, H3K36me3, H1.4K26me3","H3K9, H3K36, H1.4K26","21757720","The SKP1-Cul1-F-box and leucine-rich repeat protein 4 (SCF-FbxL4) ubiquitin ligase regulates lysine demethylase 4A (KDM4A)/Jumonji domain-containing 2A (JMJD2A) protein. The JMJD2/KDM43 histone demethylase family removes trimethylated H3K9, H3K36, and H1.4K26 .",5.76933991071429,5.29787922222222,0.9036279,0.62492883,0.657080765,4.61339609922172,4.7895649437775,6.02165627796157,5.50256929121799,4.6795307688805,5.01768143878412,5.87832807979367,3.84278723792602,3.28922101054791,3.59108262572164,3.05035342850806,0.144,0,0,0.716409405698757
"ENSG00000110066","HGNC:24283","SUV420H1","suppressor of variegation 4-20 homolog 1 (Drosophila)","51111","Q4FZB7","SV421_HUMAN","Pfam-B_23340 PB023340 771-839, Pfam-B_24134 PB024134 711-769, Pfam-B_32221 PB032221 551-609, Pfam-B_49669 PB049669 841-883, SET PF00856 99-308","KMT","Chromatin-modifying enzymes / K-methyltransferases","Histone modification write","Histone methylation","#","#","histone","H4K20","H4K20me3","#","Histone methyltransferase that specifically trimethylates 'Lys-20' of histone H4. H4 'Lys-20' trimethylation represents a specific tag for epigenetic transcriptional repression. (Annotated by similarity.)",5.62293303928571,4.71118707407407,1.45010053333333,0.4030605,1.51085505,3.0588411739983,3.10835717809042,4.99047615102552,3.28758901807865,3.08071052708859,3.22491081631433,4.12389790949449,1.74845440567053,1.67879431763754,1.94456548632161,2.22579219814475,0.078,0,1,0.712198708410715
"ENSG00000181555","HGNC:18420","SETD2","SET domain containing 2","29072","Q9BYW2","SETD2_HUMAN","Pfam-B_18604 PB018604 305-521, Pfam-B_22486 PB022486 541-599, Pfam-B_2796 PB002796 2146-2339, Pfam-B_3607 PB003607 1826-2144, Pfam-B_67824 PB067824 31-77, SET PF00856 1561-1667, SRI PF08236 2465-2559, WW PF00397 2391-2420","KMT","Chromatin-modifying enzymes / K-methyltransferases","Histone modification write","Histone methylation","16118227","#","histone","H3K36me2","H3K36me3","16118227","HYPB HMTase=SETD2 may coordinate histone methylation and transcriptional regulation in mammals.",6.34455366785714,5.46026645185185,3.35254143333333,1.677936,2.80431195,3.12539817809315,3.30479064639402,5.29571751525613,3.56078830998448,3.24942410251671,3.42119636417714,4.74564609160395,2.30949217102357,2.25581412205278,2.3464318355743,2.0788301002878,0.206,0,1,0.710173628913631
"ENSG00000077097","HGNC:11990","TOP2B","topoisomerase (DNA) II beta 180kDa","7155","Q02880","TOP2B_HUMAN","DNA_gyraseB PF00204 287-450, DNA_topoisoIV PF00521 734-1190, DTHCT PF08070 1508-1611, HATPase_c PF02518 98-245, Toprim PF01751 477-593","#","#","Chromatin remodeling","#","11062478","WINAC","chromatin","#","#","11062478","Histone deacetylase interacts directly with DNA topoisomerase II.",6.37274845357143,5.99204127037037,0.609264086666667,0,0.981534,5.18787461525114,5.22173404151972,6.92450374570406,5.54140952036536,5.11531213036923,5.3047008576172,5.9197357442701,4.53680907569484,4.56836747193257,4.91464142300852,4.27345763725194,0.247,0,1,0.708450893014741
"ENSG00000166266","HGNC:2556","CUL5","cullin 5","8065","Q93034","CUL5_HUMAN","Cullin PF00888 19-673, Cullin_Nedd8 PF10557 707-774","#","#","DNA modification cofactor","DNA methylation","20847044","#","DNA","#","#","20847044","In cancer cells, many promoters become aberrantly methylated through the activity of the de novo DNA methyltransferases DNMT3a and DNMT3b and acquire repressive chromatin marks, and, indeed, DNMT3b interacted with CUL1, CUL2, CUL3, CUL4A, and CUL5.",5.80814131785714,4.92222559444444,2.30462673333333,0.8405151,1.99821412,2.85553130977152,2.96358232204558,4.23285642822,3.05883944270019,2.87909994240461,3.07317755971617,3.84102710915618,2.13437888530469,2.25691599456295,2.41949382000119,2.21445633256564,0.159,0,0,0.707978904671677
"ENSG00000102226","HGNC:12609","USP11","ubiquitin specific peptidase 11","8237","P51784","UBP11_HUMAN","DUSP PF06337 99-185, Pfam-B_176820 PB176820 1-47, UCH PF00443 308-927, Ubiquitin_3 PF14836 198-285","USP","Ubiquitin-specific peptidases","Histone modification erase cofactor","Histone ubiquitination","20233726","#","histone","#","#","20233726","USP11 is a chromatin-associated protein and its catalytic activity is required for its genome maintenance activities. USP11 may be a DUB that functions in the DNA damage response to double-strand breaks.",5.64980626964286,6.81056761666667,0.0201168933333333,0,0.008973684,6.48471979778567,6.6031441298164,7.72275289552992,7.65835431677408,6.29975751183932,7.16546981979281,5.71044554264502,3.10178496438459,3.26410717497981,3.50991765837709,3.79423879283318,0.167,0,0,0.707287385931448
"ENSG00000166501","HGNC:9395","PRKCB","protein kinase C, beta","5579","P05771","KPCB_HUMAN","C1_1 PF00130 37-89 102-154, C2 PF00168 173-260, Pkinase PF00069 342-600, Pkinase_C PF00433 620-666","#","#","Histone modification write","Histone methylation","20228790","#","histone","H3T6","H3T6ph","20228790","Phosphorylation of histone H3 at threonine 6 (H3T6) by protein kinase C beta I (PKCbeta(I), also known as PRKCbeta) is the key event that prevents LSD1 from demethylating H3K4 during AR-dependent gene activation.",9.3175927,7.01985002962963,1.0830691,3.83848,3.7490627,3.64290947127027,5.59481873099876,4.82865188975231,6.15905391435149,4.36399103512111,3.06224780402428,1.65580059726488,0.862041566054141,0.252227644844592,0.278569959234412,2.06836776703729,0.081,1,1,0.706099420722413
"ENSG00000086758","HGNC:30892","HUWE1","HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase","10075","Q7Z6Z7","HUWE1_HUMAN","DUF4414 PF14377 2968-3079, DUF908 PF06012 89-370, DUF913 PF06025 429-815, HECT PF00632 4067-4374, Pfam-B_13571 PB013571 3944-3965, Pfam-B_15798 PB015798 3091-3191, Pfam-B_20712 PB020712 2429-2459, Pfam-B_6870 PB006870 3966-4021, UBA PF00627 1317-1352, WWE PF02825 1611-1679","#","#","Histone modification write","Histone ubiquitination","15767685","#","histone","H3K9","#","15767685","A HECT=HUWE1 domain-containing E3 that ubiquitinates histones.",6.15690464642857,5.62666533518519,3.2962171,0.48788255,1.52034735,4.15094142036107,4.39875053136514,5.80437887232857,4.81544734300633,4.20128882762161,4.66948037187743,5.41137878787219,3.2949738413271,3.04804021651112,2.74387315003453,2.79906703225102,0.06,0,1,0.703960740296937
"ENSG00000185787","HGNC:16989","MORF4L1","mortality factor 4 like 1","10933","Q9UBU8","MO4L1_HUMAN","MRG PF05712 166-350, Tudor-knot PF11717 11-53","#","#","Histone modification read","#","21423274","NuA4","histone","H4","#","21423274","Table 1 in reference (MRG15 =MORF4L1).",6.49684664464286,6.1264123462963,1.08911526666667,0.06428826,1.26974545,6.70308685303279,6.67784717095049,7.76252156723467,7.10610748726824,6.52158159623687,7.31963599667524,7.23870089135202,4.03607345071071,3.71988162116646,3.93468531827491,3.79059262931463,0.265,0,0,0.702855560541278
"ENSG00000008083","HGNC:6196","JARID2","jumonji, AT rich interactive domain 2","3720","Q92833","JARD2_HUMAN","ARID PF01388 618-709, JmjC PF02373 916-1031, JmjN PF02375 558-591, Pfam-B_728 PB000728 1-122, zf-C5HC2 PF02928 1139-1193","#","#","Histone modification write cofactor","Histone methylation","20075857","PRC2","histone","H3K27, H3K9","#","20075857","JARID2 is sufficient to recruit PcG proteins to a heterologous promoter, and inhibition of JARID2 expression leads to a major loss of PcG binding and to a reduction of H3K27me3 levels on target genes.",5.95570138214286,4.73826917648148,6.07511883333333,0.73375446,1.7468908,2.58582064899668,2.84392255834727,5.42974650378668,3.21277320044491,2.59814602099984,2.9551974725166,3.40394391237546,4.83845074713933,3.11940466651098,3.51772988969212,1.79586263599993,0.188,0,1,0.698403608057934
"ENSG00000024048","HGNC:21289","UBR2","ubiquitin protein ligase E3 component n-recognin 2","23304","Q8IWV8","UBR2_HUMAN","ClpS PF02617 221-302, Pfam-B_10464 PB010464 668-730, Pfam-B_14814 PB014814 1413-1491, Pfam-B_15951 PB015951 1298-1365, Pfam-B_2665 PB002665 1020-1065, zf-UBR PF02207 97-167","UBR","Ubiquitin protein ligase E3 component n-recognins","Histone modification write","Histone ubiquitination","#","#","histone","H2A","#","#","Plays a critical role in chromatin inactivation and chromosome-wide transcriptional silencing during meiosis via ubiquitination of histone H2A. (Annotated by similarity.)",6.89758403928571,6.76888947592593,4.31832086666667,1.0672241,3.59628225,2.71849753174827,2.97464035534771,4.71318165316344,3.28552354811243,2.84746982584511,3.16915054727324,4.39958128053752,1.93703587255017,1.54062209749963,1.68031957256688,1.51657138291739,0.213,0,0,0.691454351888813
