"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"ANXA5","ENSG00000164111","annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]",0,"PF00191","Annexin","Annexin"
"ANXA6","ENSG00000197043","annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]",0,"PF00191","Annexin","Annexin"
"ANXA7","ENSG00000138279","annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]",0,"PF00191","Annexin","Annexin"
"AP1B1","ENSG00000100280","adaptor related protein complex 1 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:554]",0,"PF09066|PF01602|PF02883","B2-adapt-app_C|Adaptin_N|Alpha_adaptinC2","Beta2-adaptin appendage, C-terminal sub-domain|Adaptin N terminal region|Adaptin C-terminal domain"
"AP2A1","ENSG00000196961","adaptor related protein complex 2 alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:561]",0,"PF02296|PF01602|PF02883","Alpha_adaptin_C|Adaptin_N|Alpha_adaptinC2","Alpha adaptin AP2, C-terminal domain|Adaptin N terminal region|Adaptin C-terminal domain"
"AP2A2","ENSG00000183020|ENSG00000280759|ENSG00000281385","adaptor related protein complex 2 alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:562]",0,"PF01602|PF02883|PF02296","Adaptin_N|Alpha_adaptinC2|Alpha_adaptin_C","Adaptin N terminal region|Adaptin C-terminal domain|Alpha adaptin AP2, C-terminal domain"
"AP2B1","ENSG00000006125","adaptor related protein complex 2 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:563]",0,"PF01602|PF02883|PF09066","Adaptin_N|Alpha_adaptinC2|B2-adapt-app_C","Adaptin N terminal region|Adaptin C-terminal domain|Beta2-adaptin appendage, C-terminal sub-domain"
"AP2M1","ENSG00000161203","adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]",0,"PF01217|PF00928","Clat_adaptor_s|Adap_comp_sub","Clathrin adaptor complex small chain|Adaptor complexes medium subunit family"
"AP3B1","ENSG00000132842","adaptor related protein complex 3 beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:566]",0,"PF14797|PF14796|PF01602","Adaptin_N","Adaptin N terminal region"
"AP3D1","ENSG00000065000","adaptor related protein complex 3 delta 1 subunit [Source:HGNC Symbol;Acc:HGNC:568]",0,"PF01602|PF06375","Adaptin_N|BLVR","Adaptin N terminal region|Bovine leukaemia virus receptor (BLVR)"
"AP3M1","ENSG00000185009","adaptor related protein complex 3 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:569]",0,"PF00928|PF01217","Adap_comp_sub|Clat_adaptor_s","Adaptor complexes medium subunit family|Clathrin adaptor complex small chain"
"AP3S1","ENSG00000177879","adaptor related protein complex 3 sigma 1 subunit [Source:HGNC Symbol;Acc:HGNC:2013]",0,"PF01217","Clat_adaptor_s","Clathrin adaptor complex small chain"
"APC","ENSG00000134982","APC, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:583]",0,"PF16689|PF16630|PF16629|PF05972|PF11414|PF00514|PF05924|PF16634|PF16636|PF16635|PF05923|PF05937|PF16633|PF05956","APC_N_CC|Arm_APC_u3|APC_15aa|Suppressor_APC|Arm|SAMP|APC_crr","Coiled-coil N-terminus of APC, dimerisation domain|Armadillo-associated region on APC|APC 15 residue motif|Adenomatous polyposis coli tumour suppressor protein|Armadillo/beta-catenin-like repeat|SAMP Motif|APC cysteine-rich region"
"APEH","ENSG00000164062","acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]",0,"PF00326","Peptidase_S9","Prolyl oligopeptidase family"
"APEX1","ENSG00000100823","apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587]",0,"PF03372","Exo_endo_phos","Endonuclease/Exonuclease/phosphatase family"
"API5","ENSG00000166181","apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:HGNC:594]",0,"PF05918","API5","Apoptosis inhibitory protein 5 (API5)"
"APOB","ENSG00000084674","apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]",0,"PF01347|PF12491|PF06448|PF09172","Vitellogenin_N|DUF1943","Lipoprotein amino terminal region|Domain of unknown function (DUF1943)"
"APOBEC1","ENSG00000111701","apolipoprotein B mRNA editing enzyme catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:604]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC2","ENSG00000124701","apolipoprotein B mRNA editing enzyme catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:605]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC3B","ENSG00000179750","apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC3C","ENSG00000244509","apolipoprotein B mRNA editing enzyme catalytic subunit 3C [Source:HGNC Symbol;Acc:HGNC:17353]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC3F","ENSG00000128394","apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC3G","ENSG00000239713","apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC3H","ENSG00000100298","apolipoprotein B mRNA editing enzyme catalytic subunit 3H [Source:HGNC Symbol;Acc:HGNC:24100]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APOBEC4","ENSG00000173627","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4 [Source:HGNC Symbol;Acc:HGNC:32152]",1,"PF08210","APOBEC_N","APOBEC-like N-terminal domain"
"APP","ENSG00000142192","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]",0,"PF00014|PF03494|PF02177|PF10515|PF12924|PF12925","Kunitz_BPTI|Beta-APP|APP_N|APP_amyloid|APP_Cu_bd|APP_E2","Kunitz/Bovine pancreatic trypsin inhibitor domain|Beta-amyloid peptide (beta-APP)|Amyloid A4 N-terminal heparin-binding|beta-amyloid precursor protein C-terminus|Copper-binding of amyloid precursor, CuBD|E2 domain of amyloid precursor protein"
"APRT","ENSG00000198931","adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]",0,"PF00156","Pribosyltran","Phosphoribosyl transferase domain"
"APTX","ENSG00000137074","aprataxin [Source:HGNC Symbol;Acc:HGNC:15984]",0,"PF00498|PF11969|PF16278","FHA|DcpS_C|zf-C2HE","FHA domain|Scavenger mRNA decapping enzyme C-term binding|C2HE / C2H2 / C2HC zinc-binding finger"
"AQR","ENSG00000021776","aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]",0,"PF16399|PF13087|PF13086","Aquarius_N|AAA_12|AAA_11","Intron-binding protein aquarius N-terminus|AAA domain"
"ARAP1","ENSG00000186635","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16925]",1,"PF00169|PF00620|PF01412|PF00536|PF00788","PH|RhoGAP|ArfGap|SAM_1|RA","PH domain|RhoGAP domain|Putative GTPase activating protein for Arf|SAM domain (Sterile alpha motif)|Ras association (RalGDS/AF-6) domain"
"ARCN1","ENSG00000095139","archain 1 [Source:HGNC Symbol;Acc:HGNC:649]",0,"PF00928|PF01217","Adap_comp_sub|Clat_adaptor_s","Adaptor complexes medium subunit family|Clathrin adaptor complex small chain"
"ARF1","ENSG00000143761","ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]",0,"PF00025","Arf","ADP-ribosylation factor family"
"ARF4","ENSG00000168374","ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]",0,"PF00025","Arf","ADP-ribosylation factor family"
"ARFGAP1","ENSG00000101199","ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]",0,"PF01412","ArfGap","Putative GTPase activating protein for Arf"
"ARFGAP3","ENSG00000242247","ADP ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:661]",0,"PF01412","ArfGap","Putative GTPase activating protein for Arf"
"ARFGEF1","ENSG00000066777","ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]",0,"PF09324|PF01369|PF12783|PF16213","Sec7","Sec7 domain"
"ARFGEF2","ENSG00000124198","ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]",0,"PF01369|PF09324|PF12783|PF16213","Sec7","Sec7 domain"
"ARGLU1","ENSG00000134884","arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]",0,"PF15346",NA,NA
"ARHGAP17","ENSG00000140750","Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]",0,"PF03114|PF00620","BAR|RhoGAP","BAR domain|RhoGAP domain"
"ARHGDIA","ENSG00000141522","Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]",0,"PF02115","Rho_GDI","RHO protein GDP dissociation inhibitor"
"ARHGEF1","ENSG00000076928","Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]",0,"PF00621|PF09128","RhoGEF|RGS-like","RhoGEF domain|Regulator of G protein signalling-like domain"
"ARHGEF12","ENSG00000196914","Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193]",0,"PF09128|PF00621|PF00595","RGS-like|RhoGEF|PDZ","Regulator of G protein signalling-like domain|RhoGEF domain|PDZ domain (Also known as DHR or GLGF)"
"ARHGEF2","ENSG00000116584","Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]",0,"PF00621|PF00130","RhoGEF|C1_1","RhoGEF domain|Phorbol esters/diacylglycerol binding domain (C1 domain)"
"ARHGEF28","ENSG00000214944","Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]",0,"PF00130|PF00621","C1_1|RhoGEF","Phorbol esters/diacylglycerol binding domain (C1 domain)|RhoGEF domain"
"ARID1A","ENSG00000117713","AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]",0,"PF12031|PF01388","ARID","ARID/BRIGHT DNA binding domain"
"ARID1B","ENSG00000049618","AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]",0,"PF01388|PF12031","ARID","ARID/BRIGHT DNA binding domain"
"ARID4B","ENSG00000054267","AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550]",1,"PF11717|PF01388|PF08169","Tudor-knot|ARID|RBB1NT","RNA binding activity-knot of a chromodomain|ARID/BRIGHT DNA binding domain|RBB1NT (NUC162) domain"
"ARL1","ENSG00000120805","ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]",0,"PF00025","Arf","ADP-ribosylation factor family"
"ARL6IP4","ENSG00000182196","ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]",0,"PF10500",NA,NA
"ARPC1B","ENSG00000130429","actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]",1,"PF00400","WD40","WD domain, G-beta repeat"
"ARPC2","ENSG00000163466","actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]",0,"PF04045","P34-Arc","Arp2/3 complex, 34 kD subunit p34-Arc"
"ARPC3","ENSG00000111229","actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]",0,"PF04062","P21-Arc","ARP2/3 complex ARPC3 (21 kDa) subunit"
"ARPC4","ENSG00000241553","actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]",0,"PF05856","ARPC4","ARP2/3 complex 20 kDa subunit (ARPC4)"
"ARPC5","ENSG00000162704","actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]",0,"PF04699","P16-Arc","ARP2/3 complex 16 kDa subunit (p16-Arc)"
"ASAH1","ENSG00000104763","N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]",0,"PF15508|PF02275","CBAH","Linear amide C-N hydrolases, choloylglycine hydrolase family"
"ASCC1","ENSG00000138303","activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24268]",1,"PF00013|PF10469","KH_1|AKAP7_NLS","KH domain|AKAP7 2'5' RNA ligase-like domain"
"ASCC2","ENSG00000100325","activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]",0,"PF02845","CUE","CUE domain"
"ASCC3","ENSG00000112249","activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:18697]",1,"PF00270|PF02889|PF00271","DEAD|Sec63|Helicase_C","DEAD/DEAH box helicase|Sec63 Brl domain|Helicase conserved C-terminal domain"
"ASH1L","ENSG00000116539","ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]",0,"PF00856|PF00439|PF01426|PF00628","SET|Bromodomain|BAH|PHD","SET domain|Bromodomain|BAH domain|PHD-finger"
"ASNA1","ENSG00000198356","arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:HGNC Symbol;Acc:HGNC:752]",0,"PF02374","ArsA_ATPase","Anion-transporting ATPase"
"ASNS","ENSG00000070669","asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]",0,"PF13537|PF00733","GATase_7|Asn_synthase","Glutamine amidotransferase domain|Asparagine synthase"
"ASPH","ENSG00000198363","aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]",0,"PF13432|PF05118|PF05279","TPR_16|Asp_Arg_Hydrox","Tetratricopeptide repeat|Aspartyl/Asparaginyl beta-hydroxylase"
"ASPM","ENSG00000066279","abnormal spindle microtubule assembly [Source:HGNC Symbol;Acc:HGNC:19048]",0,"PF15780|PF00307|PF00612","CH|IQ","Calponin homology (CH) domain|IQ calmodulin-binding motif"
"ASS1","ENSG00000130707","argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]",0,"PF00764","Arginosuc_synth","Arginosuccinate synthase"
"ATAD2","ENSG00000156802","ATPase family, AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]",0,"PF00004|PF00439","AAA|Bromodomain","ATPase family associated with various cellular activities (AAA)|Bromodomain"
"ATAD3B","ENSG00000160072","ATPase family, AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]",0,"PF00004|PF12037","AAA","ATPase family associated with various cellular activities (AAA)"
"ATF7IP","ENSG00000171681","activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]",0,"PF16788|PF16794",NA,NA
"ATG3","ENSG00000144848","autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962]",0,"PF03987|PF03986|PF10381","Autophagy_act_C|Autophagy_N|Autophagy_C","Autophagocytosis associated protein, active-site domain|Autophagocytosis associated protein (Atg3), N-terminal domain|Autophagocytosis associated protein C-terminal"
"ATG9A","ENSG00000198925","autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]",0,"PF04109",NA,NA
"ATIC","ENSG00000138363","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]",0,"PF01808|PF02142","AICARFT_IMPCHas|MGS","AICARFT/IMPCHase bienzyme|MGS-like domain"
"ATL3","ENSG00000184743","atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]",0,"PF02263|PF02841","GBP|GBP_C","Guanylate-binding protein, N-terminal domain|Guanylate-binding protein, C-terminal domain"
"ATM","ENSG00000149311","ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]",0,"PF11640|PF02260|PF00454|PF02259","FATC|PI3_PI4_kinase|FAT","FATC domain|Phosphatidylinositol 3- and 4-kinase|FAT domain"
"ATP13A1","ENSG00000105726","ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215]",0,"PF00122|PF00702","E1-E2_ATPase|Hydrolase","E1-E2 ATPase|haloacid dehalogenase-like hydrolase"
"ATP13A3","ENSG00000133657","ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113]",0,"PF00689|PF00690|PF00702|PF00122|PF12409","Cation_ATPase_C|Cation_ATPase_N|Hydrolase|E1-E2_ATPase","Cation transporting ATPase, C-terminus|Cation transporter/ATPase, N-terminus|haloacid dehalogenase-like hydrolase|E1-E2 ATPase"
"ATP1A1","ENSG00000163399","ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]",0,"PF00690|PF13246|PF00122|PF00689|PF00702","Cation_ATPase_N|Cation_ATPase|E1-E2_ATPase|Cation_ATPase_C|Hydrolase","Cation transporter/ATPase, N-terminus|Cation transport ATPase (P-type)|E1-E2 ATPase|Cation transporting ATPase, C-terminus|haloacid dehalogenase-like hydrolase"
"ATP1B1","ENSG00000143153","ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]",0,"PF00287","Na_K-ATPase","Sodium / potassium ATPase beta chain"
"ATP2A2","ENSG00000174437","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]",0,"PF08282|PF00690|PF13246|PF00689|PF00122","Hydrolase_3|Cation_ATPase_N|Cation_ATPase|Cation_ATPase_C|E1-E2_ATPase","haloacid dehalogenase-like hydrolase|Cation transporter/ATPase, N-terminus|Cation transport ATPase (P-type)|Cation transporting ATPase, C-terminus|E1-E2 ATPase"
"ATP5A1","ENSG00000152234","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle [Source:HGNC Symbol;Acc:HGNC:823]",0,"PF00006|PF00306|PF02874","ATP-synt_ab|ATP-synt_ab_C|ATP-synt_ab_N","ATP synthase alpha/beta family, nucleotide-binding domain|ATP synthase alpha/beta chain, C terminal domain|ATP synthase alpha/beta family, beta-barrel domain"
"ATP5B","ENSG00000110955","ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:830]",0,"PF02874|PF00006","ATP-synt_ab_N|ATP-synt_ab","ATP synthase alpha/beta family, beta-barrel domain|ATP synthase alpha/beta family, nucleotide-binding domain"
"ATP5C1","ENSG00000165629","ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:833]",0,"PF00231","ATP-synt","ATP synthase"
"ATP5F1","ENSG00000116459","ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1 [Source:HGNC Symbol;Acc:HGNC:840]",0,"PF05405","Mt_ATP-synt_B","Mitochondrial ATP synthase B chain precursor (ATP-synt_B)"
"ATP5O","ENSG00000241837","ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:HGNC Symbol;Acc:HGNC:850]",0,"PF00213","OSCP","ATP synthase delta (OSCP) subunit"
"ATP6V1A","ENSG00000114573","ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]",0,"PF16886|PF00006|PF02874","ATP-synt_ab_Xtn|ATP-synt_ab|ATP-synt_ab_N","ATPsynthase alpha/beta subunit N-term extension|ATP synthase alpha/beta family, nucleotide-binding domain|ATP synthase alpha/beta family, beta-barrel domain"
"ATP6V1B2","ENSG00000147416","ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]",0,"PF00006|PF02874","ATP-synt_ab|ATP-synt_ab_N","ATP synthase alpha/beta family, nucleotide-binding domain|ATP synthase alpha/beta family, beta-barrel domain"
"ATP6V1H","ENSG00000047249","ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]",0,"PF03224|PF11698","V-ATPase_H_N|V-ATPase_H_C","V-ATPase subunit H"
"ATR","ENSG00000175054","ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]",0,"PF00454|PF02260|PF02259|PF08064","PI3_PI4_kinase|FATC|FAT","Phosphatidylinositol 3- and 4-kinase|FATC domain|FAT domain"
"ATRX","ENSG00000085224","ATRX, chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]",1,"PF00176|PF00271","SNF2_N|Helicase_C","SNF2 family N-terminal domain|Helicase conserved C-terminal domain"
"ATXN1","ENSG00000124788","ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]",1,"PF12547|PF08517","AXH","Ataxin-1 and HBP1 module (AXH)"
"ATXN10","ENSG00000130638","ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]",0,"PF09759",NA,NA
"ATXN1L","ENSG00000224470","ataxin 1 like [Source:HGNC Symbol;Acc:HGNC:33279]",1,"PF08517","AXH","Ataxin-1 and HBP1 module (AXH)"
"ATXN2","ENSG00000204842","ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]",0,"PF07145|PF14438|PF06741","PAM2|SM-ATX","Ataxin-2 C-terminal region|Ataxin 2 SM domain"
"ATXN2L","ENSG00000168488","ataxin 2 like [Source:HGNC Symbol;Acc:HGNC:31326]",0,"PF06741|PF07145|PF14438","PAM2|SM-ATX","Ataxin-2 C-terminal region|Ataxin 2 SM domain"
"AUH","ENSG00000148090","AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]",0,"PF00378","ECH_1","Enoyl-CoA hydratase/isomerase"
"AZGP1","ENSG00000160862","alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]",0,"PF00129|PF07654","MHC_I|C1-set","Class I Histocompatibility antigen, domains alpha 1 and 2|Immunoglobulin C1-set domain"
"BAG3","ENSG00000151929","BCL2 associated athanogene 3 [Source:HGNC Symbol;Acc:HGNC:939]",0,"PF02179|PF00397","BAG|WW","BAG domain|WW domain"
"BAG4","ENSG00000156735","BCL2 associated athanogene 4 [Source:HGNC Symbol;Acc:HGNC:940]",0,"PF02179","BAG","BAG domain"
"BAG6","ENSG00000096155|ENSG00000204463|ENSG00000227761|ENSG00000228760|ENSG00000229524|ENSG00000233348|ENSG00000234651","BCL2 associated athanogene 6 [Source:HGNC Symbol;Acc:HGNC:13919]",0,"PF12057|PF00240","ubiquitin","Ubiquitin family"
"BAIAP2L1","ENSG00000006453","BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]",0,"PF08397|PF14604","IMD|SH3_9","IRSp53/MIM homology domain|Variant SH3 domain"
"BARD1","ENSG00000138376","BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]",0,"PF14835|PF12796|PF00533|PF16589","zf-RING_6|Ank_2|BRCT|BRCT_2","zf-RING of BARD1-type protein|Ankyrin repeats (3 copies)|BRCA1 C Terminus (BRCT) domain|BRCT domain, a BRCA1 C-terminus domain"
"BASP1","ENSG00000176788","brain abundant membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]",0,"PF05466",NA,NA
"BAX","ENSG00000087088","BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]",0,"PF00452","Bcl-2","Apoptosis regulator proteins, Bcl-2 family"
"BAZ1A","ENSG00000198604","bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960]",0,"PF00628|PF00439|PF15612|PF02791|PF15613|PF10537","PHD|Bromodomain|WHIM1","PHD-finger|Bromodomain|WSTF, HB1, Itc1p, MBD9 motif 1"
"BAZ1B","ENSG00000009954","bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]",0,"PF15613|PF15612|PF00439|PF00628|PF10537","WHIM1|Bromodomain|PHD","WSTF, HB1, Itc1p, MBD9 motif 1|Bromodomain|PHD-finger"
"BAZ2A","ENSG00000076108","bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]",0,"PF15613|PF00628|PF00439|PF15612|PF02791|PF01429|PF02178","PHD|Bromodomain|WHIM1|MBD","PHD-finger|Bromodomain|WSTF, HB1, Itc1p, MBD9 motif 1|Methyl-CpG binding domain"
