"Gene name","Ensembl ID","Gene description","Contains canonical RBD","Pfam ID","Protein domains","Pfam Description"
"DDX54","ENSG00000123064","DEAD-box helicase 54 [Source:HGNC Symbol;Acc:HGNC:20084]",1,"PF00270|PF00271|PF08147","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"DDX55","ENSG00000111364","DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]",1,"PF00271|PF13959|PF00270","Helicase_C|DEAD","Helicase conserved C-terminal domain|DEAD/DEAH box helicase"
"DDX56","ENSG00000136271","DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]",1,"PF00270|PF00271","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"DDX6","ENSG00000110367","DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]",1,"PF00270|PF00271","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"DDX60L","ENSG00000181381","DEAD-box helicase 60-like [Source:HGNC Symbol;Acc:HGNC:26429]",1,"PF00271|PF00270","Helicase_C|DEAD","Helicase conserved C-terminal domain|DEAD/DEAH box helicase"
"DEK","ENSG00000124795","DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]",1,"PF08766|PF02037","DEK_C|SAP","DEK C terminal domain|SAP domain"
"DENR","ENSG00000139726","density regulated re-initiation and release factor [Source:HGNC Symbol;Acc:HGNC:2769]",0,"PF01253","SUI1","Translation initiation factor SUI1"
"DGCR8","ENSG00000128191","DGCR8, microprocessor complex subunit [Source:HGNC Symbol;Acc:HGNC:2847]",1,"PF00035","dsrm","Double-stranded RNA binding motif"
"DHX15","ENSG00000109606","DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]",1,"PF04408|PF00271|PF00270|PF07717","HA2|Helicase_C|DEAD|OB_NTP_bind","Helicase associated domain (HA2)|Helicase conserved C-terminal domain|DEAD/DEAH box helicase|Oligonucleotide/oligosaccharide-binding (OB)-fold"
"DHX16","ENSG00000204560|ENSG00000206486|ENSG00000226171|ENSG00000227222|ENSG00000231377|ENSG00000233049|ENSG00000233418|ENSG00000233561","DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]",1,"PF04408|PF07717|PF00271|PF00270","HA2|OB_NTP_bind|Helicase_C|DEAD","Helicase associated domain (HA2)|Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase conserved C-terminal domain|DEAD/DEAH box helicase"
"DHX29","ENSG00000067248","DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815]",1,"PF04408|PF00270|PF07717|PF00271","HA2|DEAD|OB_NTP_bind|Helicase_C","Helicase associated domain (HA2)|DEAD/DEAH box helicase|Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase conserved C-terminal domain"
"DHX30","ENSG00000132153","DExH-box helicase 30 [Source:HGNC Symbol;Acc:HGNC:16716]",1,"PF07717|PF00270|PF00271|PF04408","OB_NTP_bind|DEAD|Helicase_C|HA2","Oligonucleotide/oligosaccharide-binding (OB)-fold|DEAD/DEAH box helicase|Helicase conserved C-terminal domain|Helicase associated domain (HA2)"
"DHX33","ENSG00000005100","DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]",1,"PF04408|PF07717|PF00271|PF00270","HA2|OB_NTP_bind|Helicase_C|DEAD","Helicase associated domain (HA2)|Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase conserved C-terminal domain|DEAD/DEAH box helicase"
"DHX36","ENSG00000174953|ENSG00000281763","DEAH-box helicase 36 [Source:HGNC Symbol;Acc:HGNC:14410]",1,"PF07717|PF00270|PF00271|PF04408","OB_NTP_bind|DEAD|Helicase_C|HA2","Oligonucleotide/oligosaccharide-binding (OB)-fold|DEAD/DEAH box helicase|Helicase conserved C-terminal domain|Helicase associated domain (HA2)"
"DHX37","ENSG00000150990","DEAH-box helicase 37 [Source:HGNC Symbol;Acc:HGNC:17210]",1,"PF00271|PF07717|PF04408|PF00270","Helicase_C|OB_NTP_bind|HA2|DEAD","Helicase conserved C-terminal domain|Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase associated domain (HA2)|DEAD/DEAH box helicase"
"DHX38","ENSG00000140829","DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211]",1,"PF07717|PF00271|PF04408|PF00270","OB_NTP_bind|Helicase_C|HA2|DEAD","Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase conserved C-terminal domain|Helicase associated domain (HA2)|DEAD/DEAH box helicase"
"DHX40","ENSG00000108406","DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]",1,"PF04408|PF00271|PF07717|PF00270|PF00437","HA2|Helicase_C|OB_NTP_bind|DEAD|T2SSE","Helicase associated domain (HA2)|Helicase conserved C-terminal domain|Oligonucleotide/oligosaccharide-binding (OB)-fold|DEAD/DEAH box helicase|Type II/IV secretion system protein"
"DHX57","ENSG00000163214","DExH-box helicase 57 [Source:HGNC Symbol;Acc:HGNC:20086]",1,"PF04408|PF00642|PF07717|PF05773|PF00270|PF00271","HA2|zf-CCCH|OB_NTP_bind|RWD|DEAD|Helicase_C","Helicase associated domain (HA2)|Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Oligonucleotide/oligosaccharide-binding (OB)-fold|RWD domain|DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"DHX8","ENSG00000067596","DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]",1,"PF00270|PF04408|PF00575|PF00271|PF07717","DEAD|HA2|S1|Helicase_C|OB_NTP_bind","DEAD/DEAH box helicase|Helicase associated domain (HA2)|S1 RNA binding domain|Helicase conserved C-terminal domain|Oligonucleotide/oligosaccharide-binding (OB)-fold"
"DHX9","ENSG00000135829","DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]",1,"PF00035|PF00270|PF07717|PF04408|PF00271","dsrm|DEAD|OB_NTP_bind|HA2|Helicase_C","Double-stranded RNA binding motif|DEAD/DEAH box helicase|Oligonucleotide/oligosaccharide-binding (OB)-fold|Helicase associated domain (HA2)|Helicase conserved C-terminal domain"
"DICER1","ENSG00000100697","dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]",1,"PF03368|PF00270|PF00636|PF02170|PF00271","Dicer_dimer|DEAD|Ribonuclease_3|PAZ|Helicase_C","Dicer dimerisation domain|DEAD/DEAH box helicase|Ribonuclease III domain|PAZ domain|Helicase conserved C-terminal domain"
"DIMT1","ENSG00000086189","DIM1 dimethyladenosine transferase 1 homolog [Source:HGNC Symbol;Acc:HGNC:30217]",1,"PF00398","RrnaAD","Ribosomal RNA adenine dimethylase"
"DIS3","ENSG00000083520","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:20604]",1,"PF00773|PF13638","RNB|PIN_4","RNB domain|PIN domain"
"DIS3L2","ENSG00000144535","DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]",1,"PF00773|PF08961","RNB|DUF1875","RNB domain|Domain of unknown function (DUF1875)"
"DKC1","ENSG00000130826","dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890]",1,"PF01509|PF08068|PF16198|PF01472","TruB_N|DKCLD|TruB_C_2|PUA","TruB family pseudouridylate synthase (N terminal domain)|DKCLD (NUC011) domain|tRNA pseudouridylate synthase B C-terminal domain|PUA domain"
"DNAJC21","ENSG00000168724","DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]",1,"PF00226|PF12171","DnaJ|zf-C2H2_jaz","DnaJ domain|Zinc-finger double-stranded RNA-binding"
"DNMT1","ENSG00000130816","DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2976]",0,"PF06464|PF01426|PF12047|PF02008|PF00145","BAH|DNMT1-RFD|zf-CXXC|DNA_methylase","BAH domain|Cytosine specific DNA methyltransferase replication foci domain|CXXC zinc finger domain|C-5 cytosine-specific DNA methylase"
"DNTTIP2","ENSG00000067334","deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]",0,"PF08698",NA,NA
"DRG1","ENSG00000185721","developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]",1,"PF16897|PF01926|PF02824","MMR_HSR1_Xtn|MMR_HSR1|TGS","C-terminal region of MMR_HSR1 domain|50S ribosome-binding GTPase|TGS domain"
"DRG2","ENSG00000108591","developmentally regulated GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3030]",1,"PF16897|PF01926|PF02824","MMR_HSR1_Xtn|MMR_HSR1|TGS","C-terminal region of MMR_HSR1 domain|50S ribosome-binding GTPase|TGS domain"
"DROSHA","ENSG00000113360","drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]",1,"PF00035|PF14622|PF00636","dsrm|Ribonucleas_3_3|Ribonuclease_3","Double-stranded RNA binding motif|Ribonuclease-III-like|Ribonuclease III domain"
"DUS3L","ENSG00000141994","dihydrouridine synthase 3 like [Source:HGNC Symbol;Acc:HGNC:26920]",0,"PF01207","Dus","Dihydrouridine synthase (Dus)"
"DUSP11","ENSG00000144048","dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]",0,"PF00782","DSPc","Dual specificity phosphatase, catalytic domain"
"DYNC1H1","ENSG00000197102","dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]",0,"PF08385|PF12781|PF12780|PF12775|PF07728|PF12777|PF08393|PF03028|PF12774","DHC_N1|AAA_9|AAA_8|AAA_7|AAA_5|MT|DHC_N2|Dynein_heavy|AAA_6","Dynein heavy chain, N-terminal region 1|ATP-binding dynein motor region D5|P-loop containing dynein motor region D4|P-loop containing dynein motor region D3|AAA domain (dynein-related subfamily)|Microtubule-binding stalk of dynein motor|Dynein heavy chain, N-terminal region 2|Dynein heavy chain and region D6 of dynein motor|Hydrolytic ATP binding site of dynein motor region D1"
"DYNLL1","ENSG00000088986","dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]",0,"PF01221","Dynein_light","Dynein light chain type 1"
"DZIP3","ENSG00000198919","DAZ interacting zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:30938]",0,"PF13639","zf-RING_2","Ring finger domain"
"EBNA1BP2","ENSG00000117395","EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]",0,"PF05890",NA,NA
"EDC3","ENSG00000179151","enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]",0,"PF16598|PF09532|PF12701|PF03853","FDF|LSM14|YjeF_N","FDF domain|Scd6-like Sm domain|YjeF-related protein N-terminus"
"EDC4","ENSG00000038358","enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]",0,"PF16529",NA,NA
"EED","ENSG00000074266","embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188]",1,"PF00400","WD40","WD domain, G-beta repeat"
"EEF1A1","ENSG00000156508","eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]",1,"PF03143|PF03144|PF00009","GTP_EFTU_D3|GTP_EFTU_D2|GTP_EFTU","Elongation factor Tu C-terminal domain|Elongation factor Tu domain 2|Elongation factor Tu GTP binding domain"
"EEF1A2","ENSG00000101210","eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]",1,"PF00009|PF03143|PF03144","GTP_EFTU|GTP_EFTU_D3|GTP_EFTU_D2","Elongation factor Tu GTP binding domain|Elongation factor Tu C-terminal domain|Elongation factor Tu domain 2"
"EEF1B2","ENSG00000114942|ENSG00000283391","eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]",0,"PF00736|PF10587","EF1_GNE|EF-1_beta_acid","EF-1 guanine nucleotide exchange domain|Eukaryotic elongation factor 1 beta central acidic region"
"EEF1D","ENSG00000104529|ENSG00000273594","eukaryotic translation elongation factor 1 delta [Source:HGNC Symbol;Acc:HGNC:3211]",0,"PF00736|PF10587","EF1_GNE|EF-1_beta_acid","EF-1 guanine nucleotide exchange domain|Eukaryotic elongation factor 1 beta central acidic region"
"EEF1E1","ENSG00000124802","eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]",0,"PF00043","GST_C","Glutathione S-transferase, C-terminal domain"
"EEF1G","ENSG00000254772","eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213]",0,"PF02798|PF00647|PF00043","GST_N|EF1G|GST_C","Glutathione S-transferase, N-terminal domain|Elongation factor 1 gamma, conserved domain|Glutathione S-transferase, C-terminal domain"
"EEF2","ENSG00000167658","eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]",1,"PF00009|PF00679|PF14492|PF03764|PF03144","GTP_EFTU|EFG_C|EFG_II|EFG_IV|GTP_EFTU_D2","Elongation factor Tu GTP binding domain|Elongation factor G C-terminus|Elongation Factor G, domain II|Elongation factor G, domain IV|Elongation factor Tu domain 2"
"EFTUD2","ENSG00000108883","elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30858]",1,"PF00009|PF03144|PF03764|PF00679|PF14492|PF16004","GTP_EFTU|GTP_EFTU_D2|EFG_IV|EFG_C|EFG_II|EFTUD2","Elongation factor Tu GTP binding domain|Elongation factor Tu domain 2|Elongation factor G, domain IV|Elongation factor G C-terminus|Elongation Factor G, domain II|116 kDa U5 small nuclear ribonucleoprotein component N-terminus"
"EIF1","ENSG00000173812","eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]",0,"PF01253","SUI1","Translation initiation factor SUI1"
"EIF1AD","ENSG00000175376","eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]",0,"PF01176","eIF-1a","Translation initiation factor 1A / IF-1"
"EIF1AX","ENSG00000173674","eukaryotic translation initiation factor 1A, X-linked [Source:HGNC Symbol;Acc:HGNC:3250]",0,"PF01176","eIF-1a","Translation initiation factor 1A / IF-1"
"EIF1AY","ENSG00000198692","eukaryotic translation initiation factor 1A, Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]",0,"PF01176","eIF-1a","Translation initiation factor 1A / IF-1"
"EIF1B","ENSG00000114784","eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]",0,"PF01253","SUI1","Translation initiation factor SUI1"
"EIF2A","ENSG00000144895","eukaryotic translation initiation factor 2A [Source:HGNC Symbol;Acc:HGNC:3254]",0,"PF08662","eIF2A","Eukaryotic translation initiation factor eIF2A"
"EIF2AK2","ENSG00000055332","eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]",1,"PF00035|PF00069","dsrm|Pkinase","Double-stranded RNA binding motif|Protein kinase domain"
"EIF2AK4","ENSG00000128829","eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]",0,"PF00069|PF05773|PF12745|PF13393","Pkinase|RWD|HGTP_anticodon2|tRNA-synt_His","Protein kinase domain|RWD domain|Anticodon binding domain of tRNAs|Histidyl-tRNA synthetase"
"EIF2B1","ENSG00000111361","eukaryotic translation initiation factor 2B subunit alpha [Source:HGNC Symbol;Acc:HGNC:3257]",0,"PF01008","IF-2B","Initiation factor 2 subunit family"
"EIF2B4","ENSG00000115211","eukaryotic translation initiation factor 2B subunit delta [Source:HGNC Symbol;Acc:HGNC:3260]",0,"PF01008","IF-2B","Initiation factor 2 subunit family"
"EIF2B5","ENSG00000145191","eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]",0,"PF02020|PF00132","W2|Hexapep","eIF4-gamma/eIF5/eIF2-epsilon|Bacterial transferase hexapeptide (six repeats)"
"EIF2D","ENSG00000143486","eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]",0,"PF01253","SUI1","Translation initiation factor SUI1"
"EIF2S1","ENSG00000134001","eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]",1,"PF00575|PF07541","S1|EIF_2_alpha","S1 RNA binding domain|Eukaryotic translation initiation factor 2 alpha subunit"
"EIF2S2","ENSG00000125977","eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]",0,"PF01873","eIF-5_eIF-2B","Domain found in IF2B/IF5"
"EIF2S3","ENSG00000130741","eukaryotic translation initiation factor 2 subunit gamma [Source:HGNC Symbol;Acc:HGNC:3267]",1,"PF09173|PF00009|PF03144","eIF2_C|GTP_EFTU|GTP_EFTU_D2","Initiation factor eIF2 gamma, C terminal|Elongation factor Tu GTP binding domain|Elongation factor Tu domain 2"
"EIF3A","ENSG00000107581","eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]",0,"PF01399","PCI","PCI domain"
"EIF3B","ENSG00000106263","eukaryotic translation initiation factor 3 subunit B [Source:HGNC Symbol;Acc:HGNC:3280]",1,"PF08662|PF00076","eIF2A|RRM_1","Eukaryotic translation initiation factor eIF2A|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"EIF3C","ENSG00000184110","eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]",0,"PF05470|PF01399","eIF-3c_N|PCI","Eukaryotic translation initiation factor 3 subunit 8 N-terminus|PCI domain"
"EIF3CL","ENSG00000205609","eukaryotic translation initiation factor 3 subunit C-like [Source:HGNC Symbol;Acc:HGNC:26347]",0,"PF05470|PF01399","eIF-3c_N|PCI","Eukaryotic translation initiation factor 3 subunit 8 N-terminus|PCI domain"
"EIF3D","ENSG00000100353","eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]",0,"PF05091",NA,NA
"EIF3E","ENSG00000104408","eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]",0,"PF01399|PF09440","PCI|eIF3_N","PCI domain|eIF3 subunit 6 N terminal domain"
"EIF3G","ENSG00000130811","eukaryotic translation initiation factor 3 subunit G [Source:HGNC Symbol;Acc:HGNC:3274]",1,"PF00076|PF12353","RRM_1|eIF3g","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Eukaryotic translation initiation factor 3 subunit G"
"EIF3H","ENSG00000147677","eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]",0,"PF01398","JAB","JAB1/Mov34/MPN/PAD-1 ubiquitin protease"
"EIF3I","ENSG00000084623","eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272]",1,"PF00400","WD40","WD domain, G-beta repeat"
"EIF3J","ENSG00000104131","eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]",0,"PF08597","eIF3_subunit","Translation initiation factor eIF3 subunit"
"EIF3K","ENSG00000178982|ENSG00000282986","eukaryotic translation initiation factor 3 subunit K [Source:HGNC Symbol;Acc:HGNC:24656]",0,"PF10075","CSN8_PSD8_EIF3K","CSN8/PSMD8/EIF3K family"
"EIF3L","ENSG00000100129","eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]",0,"PF10255","Paf67","RNA polymerase I-associated factor PAF67"
"EIF3M","ENSG00000149100","eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]",0,"PF01399","PCI","PCI domain"
"EIF4A1","ENSG00000161960","eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]",1,"PF00270|PF00271","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"EIF4A2","ENSG00000156976","eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]",1,"PF00270|PF00271","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"EIF4A3","ENSG00000141543","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]",1,"PF00270|PF00271","DEAD|Helicase_C","DEAD/DEAH box helicase|Helicase conserved C-terminal domain"
"EIF4B","ENSG00000063046","eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"EIF4E","ENSG00000151247","eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]",0,"PF01652","IF4E","Eukaryotic initiation factor 4E"
"EIF4E2","ENSG00000135930","eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]",0,"PF01652","IF4E","Eukaryotic initiation factor 4E"
"EIF4ENIF1","ENSG00000184708","eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]",0,"PF10477","EIF4E-T","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E"
"EIF4G1","ENSG00000114867","eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]",1,"PF02847|PF02020|PF02854","MA3|W2|MIF4G","MA3 domain|eIF4-gamma/eIF5/eIF2-epsilon|MIF4G domain"
"EIF4G2","ENSG00000110321","eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]",1,"PF02847|PF02854|PF02020","MA3|MIF4G|W2","MA3 domain|MIF4G domain|eIF4-gamma/eIF5/eIF2-epsilon"
"EIF4G3","ENSG00000075151","eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]",1,"PF02847|PF02020|PF02854","MA3|W2|MIF4G","MA3 domain|eIF4-gamma/eIF5/eIF2-epsilon|MIF4G domain"
"EIF4H","ENSG00000106682","eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"EIF5","ENSG00000100664","eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]",0,"PF02020|PF01873","W2|eIF-5_eIF-2B","eIF4-gamma/eIF5/eIF2-epsilon|Domain found in IF2B/IF5"
"EIF5A","ENSG00000132507","eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]",0,"PF01287","eIF-5a","Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold"
"EIF5B","ENSG00000158417","eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]",1,"PF00009|PF11987|PF03144","GTP_EFTU|IF-2|GTP_EFTU_D2","Elongation factor Tu GTP binding domain|Translation-initiation factor 2|Elongation factor Tu domain 2"
"EIF6","ENSG00000242372","eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]",0,"PF01912","eIF-6","eIF-6 family"
"ELAC2","ENSG00000006744","elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]",0,"PF12706|PF13691","Lactamase_B_2","Beta-lactamase superfamily domain"
"ELAVL1","ENSG00000066044","ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"ELAVL2","ENSG00000107105","ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]",1,"PF00076","RRM_1","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
